dateTime;;Time;Value;
08-30-2021;;22:22:53;84;confidence:1}
08-30-2021;;22:22:58;85;confidence:1}
08-30-2021;;22:23:03;86;confidence:1}
08-30-2021;;22:23:08;85;confidence:1}
08-30-2021;;22:23:13;83;confidence:1}
08-30-2021;;22:23:18;82;confidence:1}
08-30-2021;;22:23:23;80;confidence:1}
08-30-2021;;22:23:28;79;confidence:1}
08-30-2021;;22:23:33;79;confidence:1}
08-30-2021;;22:23:38;80;confidence:2}
08-30-2021;;22:23:43;81;confidence:2}
08-30-2021;;22:23:48;83;confidence:3}
08-30-2021;;22:23:53;83;confidence:2}
08-30-2021;;22:23:58;84;confidence:2}
08-30-2021;;22:24:03;83;confidence:2}
08-30-2021;;22:24:08;83;confidence:1}
08-30-2021;;22:24:23;84;confidence:1}
08-30-2021;;22:24:28;82;confidence:1}
08-30-2021;;22:24:33;81;confidence:3}
08-30-2021;;22:24:38;78;confidence:3}
08-30-2021;;22:24:43;75;confidence:2}
08-30-2021;;22:24:48;73;confidence:2}
08-30-2021;;22:24:53;72;confidence:2}
08-30-2021;;22:24:58;71;confidence:3}
08-30-2021;;22:25:03;70;confidence:3}
08-30-2021;;22:25:08;71;confidence:3}
08-30-2021;;22:25:13;73;confidence:3}
08-30-2021;;22:25:23;74;confidence:3}
08-30-2021;;22:25:28;75;confidence:3}
08-30-2021;;22:25:38;76;confidence:3}
08-30-2021;;22:25:43;75;confidence:3}
08-30-2021;;22:25:48;75;confidence:1}
08-30-2021;;22:25:58;76;confidence:2}
08-30-2021;;22:26:03;76;confidence:1}
08-30-2021;;22:26:08;78;confidence:1}
08-30-2021;;22:26:13;79;confidence:1}
08-30-2021;;22:26:18;80;confidence:1}
08-30-2021;;22:26:28;81;confidence:1}
08-30-2021;;22:26:43;82;confidence:1}
08-30-2021;;22:26:48;84;confidence:1}
08-30-2021;;22:26:53;86;confidence:1}
08-30-2021;;22:26:58;87;confidence:1}
08-30-2021;;22:27:08;86;confidence:2}
08-30-2021;;22:27:13;85;confidence:1}
08-30-2021;;22:27:18;83;confidence:1}
08-30-2021;;22:27:23;83;confidence:2}
08-30-2021;;22:27:28;84;confidence:2}
08-30-2021;;22:27:33;83;confidence:1}
08-30-2021;;22:27:38;80;confidence:1}
08-30-2021;;22:27:48;79;confidence:1}
08-30-2021;;22:27:58;79;confidence:2}
08-30-2021;;22:28:08;79;confidence:1}
08-30-2021;;22:28:18;80;confidence:1}
08-30-2021;;22:28:23;83;confidence:1}
08-30-2021;;22:28:33;84;confidence:1}
08-30-2021;;22:28:43;82;confidence:1}
08-30-2021;;22:28:48;78;confidence:1}
08-30-2021;;22:28:58;75;confidence:1}
08-30-2021;;22:29:03;75;confidence:3}
08-30-2021;;22:29:08;74;confidence:2}
08-30-2021;;22:29:18;73;confidence:2}
08-30-2021;;22:29:23;75;confidence:2}
08-30-2021;;22:29:28;75;confidence:1}
08-30-2021;;22:29:33;74;confidence:1}
08-30-2021;;22:29:38;76;confidence:1}
08-30-2021;;22:29:43;77;confidence:1}
08-30-2021;;22:29:48;78;confidence:1}
08-30-2021;;22:29:58;79;confidence:1}
08-30-2021;;22:30:03;79;confidence:2}
08-30-2021;;22:30:08;80;confidence:2}
08-30-2021;;22:30:13;81;confidence:2}
08-30-2021;;22:30:18;82;confidence:3}
08-30-2021;;22:30:23;82;confidence:2}
08-30-2021;;22:30:28;82;confidence:1}
08-30-2021;;22:30:33;83;confidence:1}
08-30-2021;;22:30:38;84;confidence:1}
08-30-2021;;22:30:43;85;confidence:1}
08-30-2021;;22:30:48;86;confidence:1}
08-30-2021;;22:30:58;87;confidence:1}
08-30-2021;;22:31:03;85;confidence:2}
08-30-2021;;22:31:08;79;confidence:1}
08-30-2021;;22:31:13;74;confidence:1}
08-30-2021;;22:31:18;73;confidence:1}
08-30-2021;;22:31:28;74;confidence:1}
08-30-2021;;22:31:33;78;confidence:1}
08-30-2021;;22:31:43;80;confidence:1}
08-30-2021;;22:31:48;81;confidence:1}
08-30-2021;;22:31:53;83;confidence:1}
08-30-2021;;22:31:58;84;confidence:1}
08-30-2021;;22:32:03;84;confidence:1}
08-30-2021;;22:32:08;86;confidence:1}
08-30-2021;;22:32:13;85;confidence:1}
08-30-2021;;22:32:18;81;confidence:1}
08-30-2021;;22:32:23;73;confidence:1}
08-30-2021;;22:32:28;70;confidence:1}
08-30-2021;;22:32:33;72;confidence:1}
08-30-2021;;22:32:38;74;confidence:1}
08-30-2021;;22:32:43;75;confidence:1}
08-30-2021;;22:32:48;74;confidence:1}
08-30-2021;;22:32:53;71;confidence:1}
08-30-2021;;22:32:58;69;confidence:1}
08-30-2021;;22:33:03;73;confidence:1}
08-30-2021;;22:33:13;71;confidence:1}
08-30-2021;;22:33:18;68;confidence:1}
08-30-2021;;22:33:23;66;confidence:1}
08-30-2021;;22:33:28;68;confidence:1}
08-30-2021;;22:33:33;72;confidence:1}
08-30-2021;;22:33:38;73;confidence:1}
08-30-2021;;22:33:43;72;confidence:1}
08-30-2021;;22:33:53;71;confidence:1}
08-30-2021;;22:33:58;72;confidence:1}
08-30-2021;;22:34:03;71;confidence:1}
08-30-2021;;22:34:18;73;confidence:1}
08-30-2021;;22:34:23;75;confidence:1}
08-30-2021;;22:34:28;74;confidence:1}
08-30-2021;;22:34:43;74;confidence:1}
08-30-2021;;22:34:48;74;confidence:2}
08-30-2021;;22:34:53;75;confidence:2}
08-30-2021;;22:34:58;73;confidence:2}
08-30-2021;;22:35:03;71;confidence:2}
08-30-2021;;22:35:08;73;confidence:2}
08-30-2021;;22:35:23;71;confidence:1}
08-30-2021;;22:35:28;70;confidence:1}
08-30-2021;;22:35:33;71;confidence:1}
08-30-2021;;22:35:38;72;confidence:1}
08-30-2021;;22:35:43;69;confidence:2}
08-30-2021;;22:35:48;70;confidence:3}
08-30-2021;;22:35:53;72;confidence:3}
08-30-2021;;22:35:58;73;confidence:3}
08-30-2021;;22:36:03;73;confidence:2}
08-30-2021;;22:36:18;72;confidence:3}
08-30-2021;;22:36:28;73;confidence:3}
08-30-2021;;22:36:33;74;confidence:1}
08-30-2021;;22:36:43;78;confidence:1}
08-30-2021;;22:36:48;78;confidence:2}
08-30-2021;;22:36:53;80;confidence:2}
08-30-2021;;22:36:58;79;confidence:2}
08-30-2021;;22:37:03;76;confidence:3}
08-30-2021;;22:37:18;76;confidence:3}
08-30-2021;;22:37:23;75;confidence:2}
08-30-2021;;22:37:28;75;confidence:1}
08-30-2021;;22:37:43;78;confidence:1}
08-30-2021;;22:37:53;79;confidence:2}
08-30-2021;;22:37:58;78;confidence:2}
08-30-2021;;22:38:03;75;confidence:1}
08-30-2021;;22:38:08;74;confidence:1}
08-30-2021;;22:38:13;75;confidence:1}
08-30-2021;;22:38:18;77;confidence:3}
08-30-2021;;22:38:28;74;confidence:1}
08-30-2021;;22:38:33;72;confidence:1}
08-30-2021;;22:38:48;75;confidence:2}
08-30-2021;;22:38:53;77;confidence:2}
08-30-2021;;22:38:58;78;confidence:1}
08-30-2021;;22:39:03;79;confidence:1}
08-30-2021;;22:39:08;78;confidence:1}
08-30-2021;;22:39:13;79;confidence:1}
08-30-2021;;22:39:28;79;confidence:2}
08-30-2021;;22:39:38;79;confidence:1}
08-30-2021;;22:39:48;79;confidence:2}
08-30-2021;;22:39:53;80;confidence:2}
08-30-2021;;22:39:58;79;confidence:1}
08-30-2021;;22:40:08;80;confidence:1}
08-30-2021;;22:40:13;82;confidence:1}
08-30-2021;;22:40:18;84;confidence:1}
08-30-2021;;22:40:23;83;confidence:1}
08-30-2021;;22:40:38;82;confidence:1}
08-30-2021;;22:40:48;81;confidence:1}
08-30-2021;;22:41:03;80;confidence:1}
08-30-2021;;22:41:08;79;confidence:1}
08-30-2021;;22:41:13;79;confidence:2}
08-30-2021;;22:41:18;77;confidence:2}
08-30-2021;;22:41:28;75;confidence:2}
08-30-2021;;22:41:33;76;confidence:2}
08-30-2021;;22:41:38;78;confidence:1}
08-30-2021;;22:41:48;79;confidence:1}
08-30-2021;;22:41:53;79;confidence:2}
08-30-2021;;22:41:58;78;confidence:3}
08-30-2021;;22:42:03;76;confidence:2}
08-30-2021;;22:42:08;75;confidence:1}
08-30-2021;;22:42:18;76;confidence:1}
08-30-2021;;22:42:23;78;confidence:1}
08-30-2021;;22:42:28;77;confidence:1}
08-30-2021;;22:42:33;76;confidence:2}
08-30-2021;;22:42:43;77;confidence:2}
08-30-2021;;22:42:58;76;confidence:2}
08-30-2021;;22:43:08;75;confidence:2}
08-30-2021;;22:43:13;74;confidence:2}
08-30-2021;;22:43:28;75;confidence:2}
08-30-2021;;22:43:33;77;confidence:2}
08-30-2021;;22:43:38;78;confidence:2}
08-30-2021;;22:43:43;77;confidence:2}
08-30-2021;;22:43:48;78;confidence:2}
08-30-2021;;22:43:53;77;confidence:2}
08-30-2021;;22:43:58;76;confidence:2}
08-30-2021;;22:44:03;74;confidence:3}
08-30-2021;;22:44:08;75;confidence:3}
08-30-2021;;22:44:13;76;confidence:3}
08-30-2021;;22:44:18;76;confidence:3}
08-30-2021;;22:44:33;76;confidence:2}
08-30-2021;;22:44:38;77;confidence:2}
08-30-2021;;23:11:21;75;confidence:0}
