dateTime;;Time;Value;
08-31-2021;;10:47:45;76;confidence:3}
08-31-2021;;10:47:50;74;confidence:3}
08-31-2021;;10:47:55;72;confidence:1}
08-31-2021;;10:48:00;73;confidence:1}
08-31-2021;;10:48:10;74;confidence:2}
08-31-2021;;10:48:25;74;confidence:1}
08-31-2021;;10:48:30;75;confidence:1}
08-31-2021;;10:48:35;78;confidence:1}
08-31-2021;;10:48:40;78;confidence:2}
08-31-2021;;10:48:45;76;confidence:3}
08-31-2021;;10:48:50;73;confidence:2}
08-31-2021;;10:48:55;72;confidence:2}
08-31-2021;;10:49:00;72;confidence:3}
08-31-2021;;10:49:05;74;confidence:3}
08-31-2021;;10:49:15;74;confidence:2}
08-31-2021;;10:49:20;75;confidence:1}
08-31-2021;;10:49:25;76;confidence:1}
08-31-2021;;10:49:30;78;confidence:2}
08-31-2021;;10:49:35;80;confidence:2}
08-31-2021;;10:49:40;79;confidence:2}
08-31-2021;;10:49:45;77;confidence:2}
08-31-2021;;10:49:50;74;confidence:3}
08-31-2021;;10:49:55;74;confidence:3}
08-31-2021;;10:50:00;75;confidence:2}
08-31-2021;;10:50:05;76;confidence:2}
08-31-2021;;10:50:10;79;confidence:2}
08-31-2021;;10:50:15;81;confidence:3}
08-31-2021;;10:50:20;80;confidence:3}
08-31-2021;;10:50:25;76;confidence:3}
08-31-2021;;10:50:30;74;confidence:2}
08-31-2021;;10:50:35;75;confidence:2}
08-31-2021;;10:50:45;75;confidence:1}
08-31-2021;;10:50:55;76;confidence:1}
08-31-2021;;10:51:00;83;confidence:1}
08-31-2021;;10:51:05;82;confidence:1}
08-31-2021;;10:51:10;79;confidence:1}
08-31-2021;;10:51:20;82;confidence:1}
08-31-2021;;10:51:30;81;confidence:2}
08-31-2021;;10:51:35;78;confidence:2}
08-31-2021;;10:51:40;77;confidence:2}
08-31-2021;;10:51:45;77;confidence:1}
08-31-2021;;10:51:50;77;confidence:2}
08-31-2021;;10:52:00;78;confidence:1}
08-31-2021;;10:52:05;79;confidence:1}
08-31-2021;;10:52:10;79;confidence:2}
08-31-2021;;10:52:20;76;confidence:2}
08-31-2021;;10:52:25;72;confidence:3}
08-31-2021;;10:52:30;73;confidence:2}
08-31-2021;;10:52:35;74;confidence:2}
08-31-2021;;10:52:40;73;confidence:1}
08-31-2021;;10:52:45;72;confidence:1}
08-31-2021;;10:52:50;73;confidence:1}
08-31-2021;;10:52:55;75;confidence:1}
08-31-2021;;10:53:00;76;confidence:2}
08-31-2021;;10:53:05;73;confidence:1}
08-31-2021;;10:53:10;71;confidence:2}
08-31-2021;;10:53:15;73;confidence:1}
08-31-2021;;10:53:20;74;confidence:1}
08-31-2021;;10:53:25;72;confidence:1}
08-31-2021;;10:53:30;71;confidence:1}
08-31-2021;;10:53:35;74;confidence:1}
08-31-2021;;10:53:40;77;confidence:1}
08-31-2021;;10:53:45;78;confidence:1}
08-31-2021;;10:53:50;75;confidence:1}
08-31-2021;;10:54:00;77;confidence:2}
08-31-2021;;10:54:10;74;confidence:2}
08-31-2021;;10:54:15;77;confidence:3}
08-31-2021;;10:54:20;79;confidence:1}
08-31-2021;;10:54:25;77;confidence:2}
08-31-2021;;10:54:30;77;confidence:1}
08-31-2021;;10:54:40;76;confidence:3}
08-31-2021;;10:54:45;75;confidence:3}
08-31-2021;;10:54:50;79;confidence:1}
08-31-2021;;10:54:55;80;confidence:2}
08-31-2021;;10:55:00;77;confidence:2}
08-31-2021;;10:55:10;74;confidence:1}
08-31-2021;;10:55:15;74;confidence:1}
08-31-2021;;10:55:25;76;confidence:3}
08-31-2021;;10:55:30;77;confidence:1}
08-31-2021;;10:55:40;79;confidence:1}
08-31-2021;;10:55:45;80;confidence:1}
08-31-2021;;10:55:50;77;confidence:3}
08-31-2021;;10:55:55;74;confidence:3}
08-31-2021;;10:56:00;75;confidence:3}
08-31-2021;;10:56:05;78;confidence:3}
08-31-2021;;10:56:10;81;confidence:3}
08-31-2021;;10:56:15;82;confidence:3}
08-31-2021;;10:56:20;81;confidence:3}
08-31-2021;;10:56:25;81;confidence:2}
08-31-2021;;10:56:35;81;confidence:3}
08-31-2021;;10:56:45;82;confidence:2}
08-31-2021;;10:56:50;80;confidence:3}
08-31-2021;;10:56:55;80;confidence:2}
08-31-2021;;10:57:00;81;confidence:1}
08-31-2021;;10:57:15;81;confidence:1}
08-31-2021;;10:57:20;79;confidence:1}
08-31-2021;;10:57:25;74;confidence:2}
08-31-2021;;10:57:30;74;confidence:1}
08-31-2021;;10:57:35;75;confidence:1}
08-31-2021;;10:57:40;78;confidence:1}
08-31-2021;;10:57:50;79;confidence:1}
08-31-2021;;10:58:00;77;confidence:1}
08-31-2021;;10:58:05;74;confidence:1}
08-31-2021;;10:58:10;73;confidence:2}
08-31-2021;;10:58:15;77;confidence:2}
08-31-2021;;10:58:20;78;confidence:2}
08-31-2021;;10:58:25;80;confidence:2}
08-31-2021;;10:58:30;82;confidence:2}
08-31-2021;;10:58:35;83;confidence:2}
08-31-2021;;10:58:40;81;confidence:1}
08-31-2021;;10:58:50;80;confidence:2}
08-31-2021;;10:58:55;81;confidence:2}
08-31-2021;;10:59:00;80;confidence:3}
08-31-2021;;10:59:05;78;confidence:3}
08-31-2021;;10:59:10;78;confidence:2}
08-31-2021;;10:59:15;78;confidence:1}
08-31-2021;;10:59:20;79;confidence:1}
08-31-2021;;10:59:25;80;confidence:2}
08-31-2021;;10:59:30;79;confidence:2}
08-31-2021;;10:59:35;76;confidence:3}
08-31-2021;;10:59:40;76;confidence:2}
08-31-2021;;10:59:45;76;confidence:1}
08-31-2021;;10:59:50;77;confidence:1}
08-31-2021;;10:59:55;78;confidence:1}
08-31-2021;;11:00:00;79;confidence:1}
08-31-2021;;11:00:05;80;confidence:1}
08-31-2021;;11:00:10;79;confidence:2}
08-31-2021;;11:00:15;78;confidence:1}
08-31-2021;;11:00:20;75;confidence:2}
08-31-2021;;11:00:25;74;confidence:1}
08-31-2021;;11:00:30;74;confidence:1}
08-31-2021;;11:00:35;74;confidence:2}
08-31-2021;;11:00:40;75;confidence:2}
08-31-2021;;11:00:45;74;confidence:3}
08-31-2021;;11:00:50;75;confidence:2}
08-31-2021;;11:01:00;75;confidence:3}
08-31-2021;;11:01:10;74;confidence:2}
08-31-2021;;11:01:15;75;confidence:1}
08-31-2021;;11:01:20;76;confidence:1}
08-31-2021;;11:01:25;78;confidence:1}
08-31-2021;;11:01:30;80;confidence:1}
08-31-2021;;11:01:40;79;confidence:1}
08-31-2021;;11:01:45;77;confidence:1}
08-31-2021;;11:01:50;76;confidence:1}
08-31-2021;;11:02:00;75;confidence:1}
08-31-2021;;11:02:05;74;confidence:1}
08-31-2021;;11:02:10;76;confidence:1}
08-31-2021;;11:02:15;75;confidence:1}
08-31-2021;;11:02:20;76;confidence:2}
08-31-2021;;11:02:25;79;confidence:2}
08-31-2021;;11:02:30;77;confidence:2}
08-31-2021;;11:02:35;76;confidence:1}
08-31-2021;;11:02:40;77;confidence:1}
08-31-2021;;11:02:45;80;confidence:1}
08-31-2021;;11:02:50;81;confidence:1}
08-31-2021;;11:02:55;80;confidence:1}
08-31-2021;;11:03:00;79;confidence:1}
08-31-2021;;11:03:05;79;confidence:1}
08-31-2021;;11:03:10;83;confidence:1}
08-31-2021;;11:03:15;85;confidence:1}
08-31-2021;;11:03:20;86;confidence:1}
08-31-2021;;11:03:25;85;confidence:1}
08-31-2021;;11:03:30;83;confidence:1}
08-31-2021;;11:03:45;83;confidence:1}
08-31-2021;;11:03:55;82;confidence:1}
08-31-2021;;11:04:00;81;confidence:1}
08-31-2021;;11:04:05;79;confidence:1}
08-31-2021;;11:04:10;78;confidence:1}
08-31-2021;;11:04:15;75;confidence:1}
08-31-2021;;11:04:20;75;confidence:2}
08-31-2021;;11:04:25;76;confidence:2}
08-31-2021;;11:04:30;78;confidence:3}
08-31-2021;;11:04:35;77;confidence:2}
08-31-2021;;11:04:45;75;confidence:2}
08-31-2021;;11:04:50;72;confidence:1}
08-31-2021;;11:04:55;71;confidence:1}
08-31-2021;;11:05:00;70;confidence:3}
08-31-2021;;11:05:05;73;confidence:2}
08-31-2021;;11:05:10;73;confidence:1}
08-31-2021;;11:05:15;72;confidence:1}
08-31-2021;;11:05:20;71;confidence:1}
08-31-2021;;11:05:25;73;confidence:1}
08-31-2021;;11:05:30;76;confidence:1}
08-31-2021;;11:05:35;77;confidence:2}
08-31-2021;;11:05:40;76;confidence:2}
08-31-2021;;11:05:45;75;confidence:2}
08-31-2021;;11:05:50;74;confidence:2}
08-31-2021;;11:05:55;71;confidence:2}
08-31-2021;;11:06:00;72;confidence:2}
08-31-2021;;11:06:05;74;confidence:2}
08-31-2021;;11:06:15;71;confidence:2}
08-31-2021;;11:06:20;70;confidence:3}
08-31-2021;;11:06:25;72;confidence:3}
08-31-2021;;11:06:30;74;confidence:3}
08-31-2021;;11:06:35;75;confidence:3}
08-31-2021;;11:06:40;77;confidence:3}
08-31-2021;;11:06:45;74;confidence:2}
08-31-2021;;11:06:50;73;confidence:2}
08-31-2021;;11:07:00;74;confidence:2}
08-31-2021;;11:07:05;75;confidence:1}
08-31-2021;;11:07:10;78;confidence:1}
08-31-2021;;11:07:15;77;confidence:3}
08-31-2021;;11:07:20;75;confidence:3}
08-31-2021;;11:07:25;72;confidence:3}
08-31-2021;;11:07:30;73;confidence:3}
08-31-2021;;11:07:35;75;confidence:3}
08-31-2021;;11:07:40;76;confidence:2}
08-31-2021;;11:07:55;77;confidence:2}
08-31-2021;;11:08:00;74;confidence:2}
08-31-2021;;11:08:05;72;confidence:3}
08-31-2021;;11:08:10;75;confidence:3}
08-31-2021;;11:08:15;75;confidence:3}
08-31-2021;;11:08:20;73;confidence:3}
08-31-2021;;11:08:25;73;confidence:1}
08-31-2021;;11:08:35;75;confidence:1}
08-31-2021;;11:08:40;79;confidence:1}
08-31-2021;;11:08:45;81;confidence:1}
08-31-2021;;11:08:50;82;confidence:1}
08-31-2021;;11:08:55;85;confidence:1}
08-31-2021;;11:09:05;84;confidence:1}
08-31-2021;;11:09:10;78;confidence:1}
08-31-2021;;11:09:15;76;confidence:1}
08-31-2021;;11:09:20;73;confidence:1}
08-31-2021;;11:09:25;72;confidence:1}
08-31-2021;;11:09:30;75;confidence:1}
08-31-2021;;11:09:35;77;confidence:1}
08-31-2021;;11:09:40;76;confidence:1}
08-31-2021;;11:09:45;75;confidence:1}
08-31-2021;;11:10:00;75;confidence:1}
08-31-2021;;11:10:15;75;confidence:1}
08-31-2021;;11:10:20;77;confidence:1}
08-31-2021;;11:10:25;75;confidence:1}
08-31-2021;;11:10:30;73;confidence:1}
08-31-2021;;11:10:35;72;confidence:1}
08-31-2021;;11:10:40;73;confidence:1}
08-31-2021;;11:10:45;74;confidence:1}
08-31-2021;;11:10:50;70;confidence:1}
08-31-2021;;11:10:55;68;confidence:1}
08-31-2021;;11:11:00;66;confidence:1}
08-31-2021;;11:11:10;68;confidence:1}
08-31-2021;;11:11:15;70;confidence:1}
08-31-2021;;11:11:20;71;confidence:1}
08-31-2021;;11:11:25;72;confidence:1}
08-31-2021;;11:11:30;69;confidence:1}
08-31-2021;;11:11:35;64;confidence:1}
08-31-2021;;11:11:45;65;confidence:1}
08-31-2021;;11:11:50;64;confidence:1}
08-31-2021;;11:11:55;77;confidence:1}
08-31-2021;;11:12:05;73;confidence:1}
08-31-2021;;11:12:10;75;confidence:1}
08-31-2021;;11:12:15;76;confidence:1}
08-31-2021;;11:12:20;74;confidence:1}
08-31-2021;;11:12:25;73;confidence:1}
08-31-2021;;11:12:30;76;confidence:1}
08-31-2021;;11:12:35;77;confidence:1}
08-31-2021;;11:12:40;76;confidence:1}
08-31-2021;;11:12:45;74;confidence:1}
08-31-2021;;11:12:50;75;confidence:1}
08-31-2021;;11:12:55;79;confidence:1}
08-31-2021;;11:13:05;76;confidence:1}
08-31-2021;;11:13:15;77;confidence:1}
08-31-2021;;11:13:25;74;confidence:1}
08-31-2021;;11:13:35;75;confidence:1}
08-31-2021;;11:13:40;77;confidence:1}
08-31-2021;;11:13:45;78;confidence:1}
08-31-2021;;11:13:50;84;confidence:1}
08-31-2021;;11:13:55;89;confidence:1}
08-31-2021;;11:14:00;85;confidence:1}
08-31-2021;;11:14:05;80;confidence:1}
08-31-2021;;11:14:10;89;confidence:1}
08-31-2021;;11:14:15;100;confidence:1}
08-31-2021;;11:14:20;99;confidence:1}
08-31-2021;;11:14:25;100;confidence:1}
08-31-2021;;11:14:40;101;confidence:1}
08-31-2021;;11:14:45;98;confidence:1}
08-31-2021;;11:14:55;95;confidence:1}
08-31-2021;;11:15:00;91;confidence:1}
08-31-2021;;11:15:05;92;confidence:1}
08-31-2021;;11:15:10;94;confidence:1}
08-31-2021;;11:15:15;99;confidence:1}
08-31-2021;;11:15:20;100;confidence:1}
08-31-2021;;11:15:25;98;confidence:1}
08-31-2021;;11:15:30;97;confidence:1}
08-31-2021;;11:15:35;98;confidence:1}
08-31-2021;;11:15:40;97;confidence:1}
08-31-2021;;11:15:45;94;confidence:1}
08-31-2021;;11:15:50;97;confidence:1}
08-31-2021;;11:15:55;93;confidence:1}
08-31-2021;;11:16:00;96;confidence:1}
08-31-2021;;11:16:05;94;confidence:1}
08-31-2021;;11:16:10;95;confidence:1}
08-31-2021;;11:16:20;93;confidence:1}
08-31-2021;;11:16:25;91;confidence:1}
08-31-2021;;11:16:35;93;confidence:1}
08-31-2021;;11:16:40;90;confidence:1}
08-31-2021;;11:16:45;87;confidence:1}
08-31-2021;;11:16:50;91;confidence:1}
08-31-2021;;11:16:55;94;confidence:1}
08-31-2021;;11:17:05;90;confidence:1}
08-31-2021;;11:17:15;93;confidence:1}
08-31-2021;;11:17:20;94;confidence:1}
08-31-2021;;11:17:25;90;confidence:1}
08-31-2021;;11:17:30;86;confidence:1}
08-31-2021;;11:17:35;88;confidence:1}
08-31-2021;;11:17:40;93;confidence:1}
08-31-2021;;11:17:45;94;confidence:1}
08-31-2021;;11:17:50;91;confidence:1}
08-31-2021;;11:17:55;93;confidence:1}
08-31-2021;;11:18:02;87;confidence:1}
08-31-2021;;11:18:07;97;confidence:2}
08-31-2021;;11:18:12;95;confidence:2}
08-31-2021;;11:18:18;95;confidence:2}
08-31-2021;;11:18:23;94;confidence:2}
08-31-2021;;11:18:28;93;confidence:2}
08-31-2021;;11:18:38;92;confidence:2}
08-31-2021;;11:18:43;91;confidence:1}
08-31-2021;;11:18:48;89;confidence:1}
08-31-2021;;11:19:03;88;confidence:1}
08-31-2021;;11:19:08;87;confidence:1}
08-31-2021;;11:19:13;80;confidence:1}
08-31-2021;;11:19:18;73;confidence:2}
08-31-2021;;11:19:23;74;confidence:2}
08-31-2021;;11:19:33;75;confidence:2}
08-31-2021;;11:19:38;74;confidence:2}
08-31-2021;;11:19:43;74;confidence:1}
08-31-2021;;11:19:48;75;confidence:1}
08-31-2021;;11:19:53;77;confidence:1}
08-31-2021;;11:19:58;79;confidence:1}
08-31-2021;;11:20:03;81;confidence:1}
08-31-2021;;11:20:08;82;confidence:1}
08-31-2021;;11:20:18;83;confidence:1}
08-31-2021;;11:20:33;84;confidence:1}
08-31-2021;;11:20:38;83;confidence:1}
08-31-2021;;11:20:43;82;confidence:1}
08-31-2021;;11:20:58;81;confidence:1}
08-31-2021;;11:21:03;80;confidence:1}
08-31-2021;;11:21:13;81;confidence:1}
08-31-2021;;11:21:18;80;confidence:1}
08-31-2021;;11:21:23;79;confidence:1}
08-31-2021;;11:21:33;82;confidence:1}
08-31-2021;;11:21:38;81;confidence:1}
08-31-2021;;11:21:53;79;confidence:1}
08-31-2021;;11:21:58;75;confidence:2}
08-31-2021;;11:22:13;75;confidence:2}
08-31-2021;;11:22:23;74;confidence:2}
08-31-2021;;11:22:38;92;confidence:2}
08-31-2021;;11:22:43;99;confidence:2}
08-31-2021;;11:22:53;98;confidence:2}
08-31-2021;;11:23:03;97;confidence:2}
08-31-2021;;11:23:08;96;confidence:2}
08-31-2021;;11:23:13;96;confidence:1}
08-31-2021;;11:23:23;94;confidence:1}
08-31-2021;;11:23:33;89;confidence:1}
08-31-2021;;11:23:38;84;confidence:2}
08-31-2021;;11:23:43;83;confidence:2}
08-31-2021;;11:23:48;84;confidence:2}
08-31-2021;;11:23:58;85;confidence:1}
08-31-2021;;11:24:03;85;confidence:2}
08-31-2021;;11:24:08;84;confidence:2}
08-31-2021;;11:24:13;82;confidence:2}
08-31-2021;;11:24:18;73;confidence:2}
08-31-2021;;11:24:23;74;confidence:2}
08-31-2021;;11:24:28;76;confidence:2}
08-31-2021;;11:24:43;77;confidence:2}
08-31-2021;;11:24:48;78;confidence:2}
08-31-2021;;11:24:53;79;confidence:1}
08-31-2021;;11:25:08;80;confidence:2}
08-31-2021;;11:25:13;81;confidence:2}
08-31-2021;;11:25:28;81;confidence:2}
08-31-2021;;11:25:33;82;confidence:2}
08-31-2021;;11:25:38;81;confidence:2}
08-31-2021;;11:25:43;81;confidence:1}
08-31-2021;;11:25:53;83;confidence:1}
08-31-2021;;11:25:58;89;confidence:2}
08-31-2021;;11:26:03;88;confidence:2}
08-31-2021;;11:26:08;87;confidence:2}
08-31-2021;;11:26:23;87;confidence:2}
08-31-2021;;11:26:33;87;confidence:1}
08-31-2021;;11:26:38;86;confidence:1}
08-31-2021;;11:26:43;85;confidence:1}
08-31-2021;;11:26:48;84;confidence:1}
08-31-2021;;11:26:58;83;confidence:1}
08-31-2021;;11:27:08;82;confidence:1}
08-31-2021;;11:27:18;83;confidence:1}
08-31-2021;;11:27:23;81;confidence:2}
08-31-2021;;11:27:38;81;confidence:2}
08-31-2021;;11:27:53;80;confidence:1}
08-31-2021;;11:28:08;83;confidence:2}
08-31-2021;;11:28:13;89;confidence:2}
08-31-2021;;11:28:18;88;confidence:2}
08-31-2021;;11:28:28;87;confidence:2}
08-31-2021;;11:28:38;86;confidence:2}
08-31-2021;;11:28:43;86;confidence:1}
08-31-2021;;11:28:53;78;confidence:1}
08-31-2021;;11:28:58;75;confidence:2}
08-31-2021;;11:29:08;76;confidence:2}
08-31-2021;;11:29:13;77;confidence:2}
08-31-2021;;11:29:18;78;confidence:2}
08-31-2021;;11:29:33;78;confidence:2}
08-31-2021;;11:29:38;76;confidence:2}
08-31-2021;;11:29:53;76;confidence:2}
08-31-2021;;11:30:08;80;confidence:2}
08-31-2021;;11:30:13;82;confidence:2}
08-31-2021;;11:30:23;83;confidence:2}
08-31-2021;;11:30:33;83;confidence:1}
08-31-2021;;11:30:43;82;confidence:1}
08-31-2021;;11:30:53;81;confidence:1}
08-31-2021;;11:30:58;82;confidence:1}
08-31-2021;;11:31:03;80;confidence:2}
08-31-2021;;11:31:13;81;confidence:2}
08-31-2021;;11:31:18;79;confidence:2}
08-31-2021;;11:31:23;80;confidence:2}
08-31-2021;;11:31:38;80;confidence:1}
08-31-2021;;11:31:43;81;confidence:1}
08-31-2021;;11:31:48;80;confidence:1}
08-31-2021;;11:31:58;81;confidence:1}
08-31-2021;;11:32:03;81;confidence:1}
08-31-2021;;11:32:13;80;confidence:1}
08-31-2021;;11:32:18;83;confidence:1}
08-31-2021;;11:32:23;84;confidence:2}
08-31-2021;;11:32:38;84;confidence:2}
08-31-2021;;11:32:43;84;confidence:1}
08-31-2021;;11:32:48;81;confidence:1}
08-31-2021;;11:32:53;79;confidence:2}
08-31-2021;;11:33:08;83;confidence:2}
08-31-2021;;11:33:13;90;confidence:2}
08-31-2021;;11:33:23;89;confidence:2}
08-31-2021;;11:33:28;88;confidence:2}
08-31-2021;;11:33:33;87;confidence:1}
08-31-2021;;11:33:38;86;confidence:1}
08-31-2021;;11:33:43;85;confidence:1}
08-31-2021;;11:33:48;86;confidence:1}
08-31-2021;;11:33:53;85;confidence:1}
08-31-2021;;11:33:58;84;confidence:1}
08-31-2021;;11:34:08;83;confidence:1}
08-31-2021;;11:34:13;81;confidence:1}
08-31-2021;;11:34:18;80;confidence:1}
08-31-2021;;11:34:33;81;confidence:1}
08-31-2021;;11:34:38;82;confidence:1}
08-31-2021;;11:34:43;81;confidence:1}
08-31-2021;;11:34:53;91;confidence:1}
08-31-2021;;11:34:58;101;confidence:2}
08-31-2021;;11:35:03;108;confidence:2}
08-31-2021;;11:35:08;109;confidence:2}
08-31-2021;;11:35:13;108;confidence:2}
08-31-2021;;11:35:23;107;confidence:2}
08-31-2021;;11:35:28;102;confidence:2}
08-31-2021;;11:35:33;94;confidence:2}
08-31-2021;;11:35:43;109;confidence:2}
08-31-2021;;11:35:48;117;confidence:2}
08-31-2021;;11:35:53;118;confidence:2}
08-31-2021;;11:35:58;117;confidence:2}
08-31-2021;;11:36:03;114;confidence:2}
08-31-2021;;11:36:13;111;confidence:2}
08-31-2021;;11:36:18;106;confidence:1}
08-31-2021;;11:36:23;102;confidence:1}
08-31-2021;;11:36:28;96;confidence:1}
08-31-2021;;11:36:33;96;confidence:2}
08-31-2021;;11:36:43;95;confidence:2}
08-31-2021;;11:36:48;96;confidence:2}
08-31-2021;;11:36:53;94;confidence:2}
08-31-2021;;11:36:58;90;confidence:2}
08-31-2021;;11:37:03;85;confidence:2}
08-31-2021;;11:37:08;83;confidence:2}
08-31-2021;;11:37:18;84;confidence:2}
08-31-2021;;11:37:23;84;confidence:2}
08-31-2021;;11:37:28;83;confidence:2}
08-31-2021;;11:37:33;86;confidence:2}
08-31-2021;;11:37:38;94;confidence:2}
08-31-2021;;11:37:43;93;confidence:2}
08-31-2021;;11:37:58;92;confidence:2}
08-31-2021;;11:38:13;97;confidence:2}
08-31-2021;;11:38:18;96;confidence:2}
08-31-2021;;11:38:23;95;confidence:2}
08-31-2021;;11:38:28;94;confidence:2}
08-31-2021;;11:38:33;94;confidence:1}
08-31-2021;;11:38:48;94;confidence:1}
08-31-2021;;11:38:53;98;confidence:2}
08-31-2021;;11:38:58;97;confidence:2}
08-31-2021;;11:39:03;95;confidence:2}
08-31-2021;;11:39:13;96;confidence:2}
08-31-2021;;11:39:18;98;confidence:2}
08-31-2021;;11:39:23;97;confidence:2}
08-31-2021;;11:39:28;91;confidence:2}
08-31-2021;;11:39:33;90;confidence:2}
08-31-2021;;11:39:43;92;confidence:2}
08-31-2021;;11:39:48;91;confidence:2}
08-31-2021;;11:40:03;90;confidence:2}
08-31-2021;;11:40:08;90;confidence:1}
08-31-2021;;11:40:13;89;confidence:1}
08-31-2021;;11:40:18;88;confidence:1}
08-31-2021;;11:40:23;87;confidence:1}
08-31-2021;;11:40:28;87;confidence:2}
08-31-2021;;11:40:33;88;confidence:2}
08-31-2021;;11:40:38;89;confidence:2}
08-31-2021;;11:40:48;90;confidence:1}
08-31-2021;;11:40:53;92;confidence:2}
08-31-2021;;11:40:58;93;confidence:2}
08-31-2021;;11:41:03;94;confidence:2}
08-31-2021;;11:41:08;93;confidence:2}
08-31-2021;;11:41:13;94;confidence:2}
08-31-2021;;11:41:28;88;confidence:2}
08-31-2021;;11:41:33;87;confidence:2}
08-31-2021;;11:41:38;89;confidence:2}
08-31-2021;;11:41:43;101;confidence:2}
08-31-2021;;11:41:48;103;confidence:2}
08-31-2021;;11:41:58;102;confidence:2}
08-31-2021;;11:42:03;96;confidence:2}
08-31-2021;;11:42:08;95;confidence:2}
08-31-2021;;11:42:18;93;confidence:2}
08-31-2021;;11:42:28;88;confidence:2}
08-31-2021;;11:42:33;81;confidence:2}
08-31-2021;;11:42:43;82;confidence:2}
08-31-2021;;11:42:53;83;confidence:2}
08-31-2021;;11:43:03;82;confidence:1}
08-31-2021;;11:43:18;84;confidence:1}
08-31-2021;;11:43:33;84;confidence:1}
08-31-2021;;11:43:38;84;confidence:1}
08-31-2021;;11:43:43;85;confidence:1}
08-31-2021;;11:43:48;86;confidence:1}
08-31-2021;;11:43:58;87;confidence:1}
08-31-2021;;11:44:03;90;confidence:2}
08-31-2021;;11:44:08;91;confidence:2}
08-31-2021;;11:44:23;124;confidence:2}
08-31-2021;;11:44:28;127;confidence:2}
08-31-2021;;11:44:38;125;confidence:2}
08-31-2021;;11:44:43;124;confidence:2}
08-31-2021;;11:44:48;123;confidence:2}
08-31-2021;;11:45:03;123;confidence:2}
08-31-2021;;11:45:08;121;confidence:2}
08-31-2021;;11:45:13;117;confidence:2}
08-31-2021;;11:45:18;114;confidence:1}
08-31-2021;;11:45:23;110;confidence:1}
08-31-2021;;11:45:28;108;confidence:1}
08-31-2021;;11:45:33;105;confidence:1}
08-31-2021;;11:45:38;116;confidence:1}
08-31-2021;;11:45:43;142;confidence:2}
08-31-2021;;11:45:48;141;confidence:2}
08-31-2021;;11:45:58;139;confidence:2}
08-31-2021;;11:46:03;137;confidence:2}
08-31-2021;;11:46:08;131;confidence:2}
08-31-2021;;11:46:13;125;confidence:1}
08-31-2021;;11:46:18;118;confidence:1}
08-31-2021;;11:46:23;113;confidence:1}
08-31-2021;;11:46:28;111;confidence:1}
08-31-2021;;11:46:33;102;confidence:1}
08-31-2021;;11:46:38;100;confidence:2}
08-31-2021;;11:46:48;99;confidence:2}
08-31-2021;;11:46:53;102;confidence:2}
08-31-2021;;11:46:58;104;confidence:2}
08-31-2021;;11:47:03;96;confidence:2}
08-31-2021;;11:47:08;92;confidence:2}
08-31-2021;;11:47:13;91;confidence:2}
08-31-2021;;11:47:28;92;confidence:2}
08-31-2021;;11:47:33;93;confidence:2}
08-31-2021;;11:47:38;97;confidence:2}
08-31-2021;;11:47:43;98;confidence:2}
08-31-2021;;11:47:48;97;confidence:2}
08-31-2021;;11:47:53;95;confidence:2}
08-31-2021;;11:48:03;94;confidence:2}
08-31-2021;;11:48:13;95;confidence:2}
08-31-2021;;11:48:18;95;confidence:1}
08-31-2021;;11:48:23;95;confidence:1}
08-31-2021;;11:48:28;96;confidence:1}
08-31-2021;;11:48:38;97;confidence:1}
08-31-2021;;11:48:43;96;confidence:1}
08-31-2021;;11:48:48;92;confidence:2}
08-31-2021;;11:48:58;95;confidence:2}
08-31-2021;;11:49:13;95;confidence:2}
08-31-2021;;11:49:18;96;confidence:2}
08-31-2021;;11:49:23;94;confidence:2}
08-31-2021;;11:49:28;89;confidence:2}
08-31-2021;;11:49:38;90;confidence:2}
08-31-2021;;11:49:48;91;confidence:2}
08-31-2021;;11:49:53;92;confidence:1}
08-31-2021;;11:49:58;94;confidence:1}
08-31-2021;;11:50:03;95;confidence:1}
08-31-2021;;11:50:18;94;confidence:1}
08-31-2021;;11:50:23;93;confidence:1}
08-31-2021;;11:50:28;94;confidence:1}
08-31-2021;;11:50:38;95;confidence:1}
08-31-2021;;11:50:48;96;confidence:1}
08-31-2021;;11:50:53;88;confidence:2}
08-31-2021;;11:51:08;89;confidence:2}
08-31-2021;;11:51:13;90;confidence:1}
08-31-2021;;11:51:28;91;confidence:1}
08-31-2021;;11:51:33;92;confidence:1}
08-31-2021;;11:51:38;101;confidence:2}
08-31-2021;;11:51:43;101;confidence:2}
08-31-2021;;11:51:48;100;confidence:2}
08-31-2021;;11:51:53;99;confidence:2}
08-31-2021;;11:51:58;98;confidence:2}
08-31-2021;;11:52:03;96;confidence:2}
08-31-2021;;11:52:08;96;confidence:1}
08-31-2021;;11:52:23;103;confidence:1}
08-31-2021;;11:52:28;134;confidence:2}
08-31-2021;;11:52:33;135;confidence:2}
08-31-2021;;11:52:38;126;confidence:2}
08-31-2021;;11:52:43;115;confidence:2}
08-31-2021;;11:52:48;121;confidence:2}
08-31-2021;;11:52:53;120;confidence:2}
08-31-2021;;11:53:03;122;confidence:2}
08-31-2021;;11:53:08;124;confidence:2}
08-31-2021;;11:53:13;122;confidence:2}
08-31-2021;;11:53:18;121;confidence:2}
08-31-2021;;11:53:23;115;confidence:2}
08-31-2021;;11:53:28;102;confidence:2}
08-31-2021;;11:53:43;101;confidence:2}
