"dateTime","value"
"09-02-2021 21:46:51","{""bpm"":81,""confidence"":1}"
"09-02-2021 21:46:56","{""bpm"":79,""confidence"":1}"
"09-02-2021 21:47:01","{""bpm"":80,""confidence"":1}"
"09-02-2021 21:47:06","{""bpm"":82,""confidence"":1}"
"09-02-2021 21:47:16","{""bpm"":80,""confidence"":1}"
"09-02-2021 21:47:21","{""bpm"":77,""confidence"":1}"
"09-02-2021 21:47:26","{""bpm"":73,""confidence"":1}"
"09-02-2021 21:47:31","{""bpm"":74,""confidence"":1}"
"09-02-2021 21:47:36","{""bpm"":75,""confidence"":1}"
"09-02-2021 21:47:41","{""bpm"":76,""confidence"":1}"
"09-02-2021 21:47:46","{""bpm"":78,""confidence"":1}"
"09-02-2021 21:47:51","{""bpm"":81,""confidence"":1}"
"09-02-2021 21:47:56","{""bpm"":79,""confidence"":1}"
"09-02-2021 21:48:01","{""bpm"":80,""confidence"":1}"
"09-02-2021 21:48:06","{""bpm"":81,""confidence"":1}"
"09-02-2021 21:48:11","{""bpm"":80,""confidence"":1}"
"09-02-2021 21:48:16","{""bpm"":79,""confidence"":1}"
"09-02-2021 21:48:21","{""bpm"":80,""confidence"":1}"
"09-02-2021 21:48:31","{""bpm"":79,""confidence"":1}"
"09-02-2021 21:48:41","{""bpm"":78,""confidence"":1}"
"09-02-2021 21:48:51","{""bpm"":79,""confidence"":1}"
"09-02-2021 21:48:56","{""bpm"":78,""confidence"":1}"
"09-02-2021 21:49:01","{""bpm"":77,""confidence"":1}"
"09-02-2021 21:49:11","{""bpm"":76,""confidence"":1}"
"09-02-2021 21:49:16","{""bpm"":77,""confidence"":1}"
"09-02-2021 21:49:21","{""bpm"":79,""confidence"":1}"
"09-02-2021 21:49:26","{""bpm"":83,""confidence"":1}"
"09-02-2021 21:49:36","{""bpm"":81,""confidence"":1}"
"09-02-2021 21:49:41","{""bpm"":84,""confidence"":1}"
"09-02-2021 21:49:51","{""bpm"":86,""confidence"":1}"
"09-02-2021 21:49:56","{""bpm"":90,""confidence"":1}"
"09-02-2021 21:50:01","{""bpm"":83,""confidence"":1}"
"09-02-2021 21:50:06","{""bpm"":85,""confidence"":1}"
"09-02-2021 21:50:11","{""bpm"":82,""confidence"":1}"
"09-02-2021 21:50:16","{""bpm"":79,""confidence"":1}"
"09-02-2021 21:50:21","{""bpm"":80,""confidence"":1}"
"09-02-2021 21:50:26","{""bpm"":79,""confidence"":1}"
"09-02-2021 21:50:31","{""bpm"":78,""confidence"":1}"
"09-02-2021 21:50:36","{""bpm"":77,""confidence"":1}"
"09-02-2021 21:50:46","{""bpm"":78,""confidence"":1}"
"09-02-2021 21:50:51","{""bpm"":79,""confidence"":1}"
"09-02-2021 21:50:56","{""bpm"":79,""confidence"":1}"
"09-02-2021 21:51:01","{""bpm"":81,""confidence"":1}"
"09-02-2021 21:51:06","{""bpm"":84,""confidence"":1}"
"09-02-2021 21:51:11","{""bpm"":85,""confidence"":1}"
"09-02-2021 21:51:26","{""bpm"":85,""confidence"":1}"
"09-02-2021 21:51:31","{""bpm"":83,""confidence"":1}"
"09-02-2021 21:51:36","{""bpm"":82,""confidence"":1}"
"09-02-2021 21:51:41","{""bpm"":78,""confidence"":1}"
"09-02-2021 21:51:46","{""bpm"":74,""confidence"":1}"
"09-02-2021 21:51:51","{""bpm"":75,""confidence"":1}"
"09-02-2021 21:52:01","{""bpm"":73,""confidence"":1}"
"09-02-2021 21:52:11","{""bpm"":72,""confidence"":1}"
"09-02-2021 21:52:16","{""bpm"":73,""confidence"":1}"
"09-02-2021 21:52:21","{""bpm"":75,""confidence"":1}"
"09-02-2021 21:52:26","{""bpm"":76,""confidence"":1}"
"09-02-2021 21:52:41","{""bpm"":78,""confidence"":1}"
"09-02-2021 21:52:46","{""bpm"":79,""confidence"":1}"
"09-02-2021 21:52:56","{""bpm"":77,""confidence"":1}"
"09-02-2021 21:53:01","{""bpm"":73,""confidence"":1}"
"09-02-2021 21:53:06","{""bpm"":74,""confidence"":1}"
"09-02-2021 21:53:16","{""bpm"":75,""confidence"":1}"
"09-02-2021 21:53:21","{""bpm"":74,""confidence"":1}"
"09-02-2021 21:53:26","{""bpm"":75,""confidence"":1}"
"09-02-2021 21:53:36","{""bpm"":74,""confidence"":1}"
"09-02-2021 21:53:46","{""bpm"":73,""confidence"":1}"
"09-02-2021 21:53:51","{""bpm"":72,""confidence"":1}"
"09-02-2021 21:53:56","{""bpm"":75,""confidence"":1}"
"09-02-2021 21:54:01","{""bpm"":76,""confidence"":1}"
"09-02-2021 21:54:06","{""bpm"":75,""confidence"":1}"
"09-02-2021 21:54:21","{""bpm"":75,""confidence"":1}"
"09-02-2021 21:54:31","{""bpm"":76,""confidence"":1}"
"09-02-2021 21:54:41","{""bpm"":77,""confidence"":1}"
"09-02-2021 21:54:46","{""bpm"":79,""confidence"":1}"
"09-02-2021 21:55:01","{""bpm"":83,""confidence"":1}"
"09-02-2021 21:55:06","{""bpm"":81,""confidence"":1}"
"09-02-2021 21:55:11","{""bpm"":85,""confidence"":1}"
"09-02-2021 21:55:16","{""bpm"":84,""confidence"":1}"
"09-02-2021 21:55:21","{""bpm"":83,""confidence"":1}"
"09-02-2021 21:55:31","{""bpm"":81,""confidence"":1}"
"09-02-2021 21:55:41","{""bpm"":80,""confidence"":1}"
"09-02-2021 21:55:46","{""bpm"":76,""confidence"":1}"
"09-02-2021 21:55:51","{""bpm"":74,""confidence"":1}"
"09-02-2021 21:56:06","{""bpm"":72,""confidence"":1}"
"09-02-2021 21:56:11","{""bpm"":71,""confidence"":1}"
"09-02-2021 21:56:16","{""bpm"":69,""confidence"":1}"
"09-02-2021 21:56:21","{""bpm"":71,""confidence"":1}"
"09-02-2021 21:56:31","{""bpm"":72,""confidence"":1}"
"09-02-2021 21:56:36","{""bpm"":73,""confidence"":1}"
"09-02-2021 21:56:46","{""bpm"":72,""confidence"":1}"
"09-02-2021 21:56:56","{""bpm"":75,""confidence"":1}"
"09-02-2021 21:57:06","{""bpm"":77,""confidence"":1}"
"09-02-2021 21:57:11","{""bpm"":74,""confidence"":1}"
"09-02-2021 21:57:16","{""bpm"":71,""confidence"":1}"
"09-02-2021 21:57:21","{""bpm"":73,""confidence"":1}"
"09-02-2021 21:57:26","{""bpm"":75,""confidence"":1}"
"09-02-2021 21:57:31","{""bpm"":71,""confidence"":1}"
"09-02-2021 21:57:41","{""bpm"":70,""confidence"":1}"
"09-02-2021 21:57:46","{""bpm"":75,""confidence"":1}"
"09-02-2021 21:57:56","{""bpm"":76,""confidence"":1}"
"09-02-2021 21:58:06","{""bpm"":75,""confidence"":1}"
"09-02-2021 21:58:11","{""bpm"":78,""confidence"":1}"
"09-02-2021 21:58:16","{""bpm"":77,""confidence"":1}"
"09-02-2021 21:58:21","{""bpm"":78,""confidence"":1}"
"09-02-2021 21:58:26","{""bpm"":77,""confidence"":1}"
"09-02-2021 21:58:31","{""bpm"":76,""confidence"":1}"
"09-02-2021 21:58:36","{""bpm"":79,""confidence"":1}"
"09-02-2021 21:58:51","{""bpm"":80,""confidence"":1}"
"09-02-2021 21:59:01","{""bpm"":82,""confidence"":1}"
"09-02-2021 21:59:06","{""bpm"":80,""confidence"":1}"
"09-02-2021 21:59:11","{""bpm"":77,""confidence"":1}"
"09-02-2021 21:59:16","{""bpm"":76,""confidence"":1}"
"09-02-2021 21:59:21","{""bpm"":74,""confidence"":1}"
"09-02-2021 21:59:26","{""bpm"":75,""confidence"":1}"
"09-02-2021 21:59:36","{""bpm"":70,""confidence"":1}"
"09-02-2021 21:59:41","{""bpm"":69,""confidence"":1}"
"09-02-2021 21:59:46","{""bpm"":68,""confidence"":1}"
"09-02-2021 21:59:51","{""bpm"":67,""confidence"":1}"
"09-02-2021 22:00:01","{""bpm"":69,""confidence"":1}"
"09-02-2021 22:00:06","{""bpm"":68,""confidence"":1}"
"09-02-2021 22:00:11","{""bpm"":69,""confidence"":1}"
"09-02-2021 22:00:16","{""bpm"":70,""confidence"":1}"
"09-02-2021 22:00:21","{""bpm"":70,""confidence"":1}"
"09-02-2021 22:00:26","{""bpm"":72,""confidence"":1}"
"09-02-2021 22:00:36","{""bpm"":71,""confidence"":1}"
"09-02-2021 22:00:51","{""bpm"":67,""confidence"":1}"
"09-02-2021 22:00:56","{""bpm"":64,""confidence"":1}"
"09-02-2021 22:01:01","{""bpm"":63,""confidence"":1}"
"09-02-2021 22:01:06","{""bpm"":65,""confidence"":1}"
"09-02-2021 22:01:11","{""bpm"":66,""confidence"":1}"
"09-02-2021 22:01:16","{""bpm"":68,""confidence"":1}"
"09-02-2021 22:01:21","{""bpm"":69,""confidence"":1}"
"09-02-2021 22:01:26","{""bpm"":64,""confidence"":1}"
"09-02-2021 22:01:31","{""bpm"":67,""confidence"":1}"
"09-02-2021 22:01:41","{""bpm"":69,""confidence"":1}"
"09-02-2021 22:01:46","{""bpm"":68,""confidence"":1}"
"09-02-2021 22:01:51","{""bpm"":66,""confidence"":1}"
"09-02-2021 22:01:56","{""bpm"":67,""confidence"":1}"
"09-02-2021 22:02:01","{""bpm"":69,""confidence"":1}"
"09-02-2021 22:02:06","{""bpm"":70,""confidence"":1}"
"09-02-2021 22:02:11","{""bpm"":69,""confidence"":1}"
"09-02-2021 22:02:16","{""bpm"":68,""confidence"":1}"
"09-02-2021 22:02:21","{""bpm"":66,""confidence"":1}"
"09-02-2021 22:02:26","{""bpm"":69,""confidence"":1}"
"09-02-2021 22:02:31","{""bpm"":71,""confidence"":2}"
"09-02-2021 22:02:36","{""bpm"":69,""confidence"":1}"
"09-02-2021 22:02:41","{""bpm"":67,""confidence"":1}"
"09-02-2021 22:02:46","{""bpm"":68,""confidence"":1}"
"09-02-2021 22:02:51","{""bpm"":71,""confidence"":1}"
"09-02-2021 22:02:56","{""bpm"":69,""confidence"":1}"
"09-02-2021 22:03:01","{""bpm"":66,""confidence"":1}"
"09-02-2021 22:03:06","{""bpm"":65,""confidence"":1}"
"09-02-2021 22:03:16","{""bpm"":60,""confidence"":1}"
"09-02-2021 22:03:21","{""bpm"":59,""confidence"":1}"
"09-02-2021 22:03:31","{""bpm"":60,""confidence"":1}"
"09-02-2021 22:03:36","{""bpm"":63,""confidence"":1}"
"09-02-2021 22:03:41","{""bpm"":65,""confidence"":1}"
"09-02-2021 22:03:46","{""bpm"":68,""confidence"":1}"
"09-02-2021 22:03:51","{""bpm"":71,""confidence"":1}"
"09-02-2021 22:04:01","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:04:06","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:04:16","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:04:21","{""bpm"":81,""confidence"":1}"
"09-02-2021 22:04:26","{""bpm"":82,""confidence"":1}"
"09-02-2021 22:04:31","{""bpm"":83,""confidence"":1}"
"09-02-2021 22:04:36","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:04:41","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:04:51","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:04:56","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:05:01","{""bpm"":81,""confidence"":1}"
"09-02-2021 22:05:06","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:05:21","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:05:26","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:05:41","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:05:46","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:05:51","{""bpm"":81,""confidence"":1}"
"09-02-2021 22:05:56","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:06:01","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:06:06","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:06:11","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:06:16","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:06:21","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:06:26","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:06:31","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:06:36","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:06:41","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:06:51","{""bpm"":72,""confidence"":1}"
"09-02-2021 22:06:56","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:07:11","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:07:21","{""bpm"":71,""confidence"":1}"
"09-02-2021 22:07:26","{""bpm"":70,""confidence"":1}"
"09-02-2021 22:07:31","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:07:36","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:07:41","{""bpm"":75,""confidence"":1}"
"09-02-2021 22:07:51","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:07:56","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:08:01","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:08:06","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:08:10","{""bpm"":75,""confidence"":1}"
"09-02-2021 22:08:16","{""bpm"":75,""confidence"":1}"
"09-02-2021 22:08:21","{""bpm"":72,""confidence"":1}"
"09-02-2021 22:08:36","{""bpm"":71,""confidence"":1}"
"09-02-2021 22:08:41","{""bpm"":70,""confidence"":1}"
"09-02-2021 22:08:46","{""bpm"":71,""confidence"":1}"
"09-02-2021 22:08:51","{""bpm"":72,""confidence"":1}"
"09-02-2021 22:09:06","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:09:16","{""bpm"":72,""confidence"":1}"
"09-02-2021 22:09:26","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:09:36","{""bpm"":72,""confidence"":1}"
"09-02-2021 22:09:41","{""bpm"":70,""confidence"":1}"
"09-02-2021 22:09:46","{""bpm"":69,""confidence"":1}"
"09-02-2021 22:09:51","{""bpm"":64,""confidence"":1}"
"09-02-2021 22:09:56","{""bpm"":64,""confidence"":2}"
"09-02-2021 22:10:01","{""bpm"":65,""confidence"":1}"
"09-02-2021 22:10:06","{""bpm"":66,""confidence"":1}"
"09-02-2021 22:10:16","{""bpm"":70,""confidence"":1}"
"09-02-2021 22:10:26","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:10:31","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:10:46","{""bpm"":72,""confidence"":1}"
"09-02-2021 22:11:01","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:11:16","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:11:21","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:11:26","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:11:41","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:11:46","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:11:56","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:12:01","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:12:06","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:12:11","{""bpm"":72,""confidence"":1}"
"09-02-2021 22:12:26","{""bpm"":72,""confidence"":1}"
"09-02-2021 22:12:31","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:12:46","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:12:51","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:12:56","{""bpm"":75,""confidence"":1}"
"09-02-2021 22:13:06","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:13:11","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:13:16","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:13:21","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:13:31","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:13:36","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:13:41","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:13:46","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:13:56","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:14:06","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:14:21","{""bpm"":81,""confidence"":1}"
"09-02-2021 22:14:31","{""bpm"":82,""confidence"":1}"
"09-02-2021 22:14:36","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:14:41","{""bpm"":83,""confidence"":1}"
"09-02-2021 22:14:46","{""bpm"":82,""confidence"":1}"
"09-02-2021 22:14:51","{""bpm"":83,""confidence"":1}"
"09-02-2021 22:14:56","{""bpm"":86,""confidence"":1}"
"09-02-2021 22:15:06","{""bpm"":89,""confidence"":1}"
"09-02-2021 22:15:11","{""bpm"":88,""confidence"":1}"
"09-02-2021 22:15:16","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:15:21","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:15:26","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:15:31","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:15:36","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:15:41","{""bpm"":81,""confidence"":1}"
"09-02-2021 22:15:46","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:15:51","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:15:56","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:16:01","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:16:06","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:16:11","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:16:26","{""bpm"":81,""confidence"":1}"
"09-02-2021 22:16:36","{""bpm"":83,""confidence"":1}"
"09-02-2021 22:16:41","{""bpm"":82,""confidence"":1}"
"09-02-2021 22:16:46","{""bpm"":81,""confidence"":1}"
"09-02-2021 22:16:51","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:16:56","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:17:01","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:17:06","{""bpm"":82,""confidence"":1}"
"09-02-2021 22:17:11","{""bpm"":81,""confidence"":1}"
"09-02-2021 22:17:16","{""bpm"":83,""confidence"":1}"
"09-02-2021 22:17:21","{""bpm"":82,""confidence"":1}"
"09-02-2021 22:17:26","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:17:31","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:17:36","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:17:51","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:17:56","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:18:01","{""bpm"":75,""confidence"":1}"
"09-02-2021 22:18:06","{""bpm"":72,""confidence"":1}"
"09-02-2021 22:18:11","{""bpm"":71,""confidence"":1}"
"09-02-2021 22:18:16","{""bpm"":70,""confidence"":1}"
"09-02-2021 22:18:21","{""bpm"":72,""confidence"":1}"
"09-02-2021 22:18:31","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:18:36","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:18:41","{""bpm"":75,""confidence"":1}"
"09-02-2021 22:18:46","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:18:51","{""bpm"":72,""confidence"":1}"
"09-02-2021 22:18:56","{""bpm"":75,""confidence"":1}"
"09-02-2021 22:19:01","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:19:06","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:19:11","{""bpm"":72,""confidence"":1}"
"09-02-2021 22:19:16","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:19:21","{""bpm"":72,""confidence"":1}"
"09-02-2021 22:19:26","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:19:31","{""bpm"":71,""confidence"":1}"
"09-02-2021 22:19:36","{""bpm"":69,""confidence"":1}"
"09-02-2021 22:19:41","{""bpm"":71,""confidence"":1}"
"09-02-2021 22:19:51","{""bpm"":72,""confidence"":1}"
"09-02-2021 22:20:01","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:20:06","{""bpm"":69,""confidence"":1}"
"09-02-2021 22:20:11","{""bpm"":68,""confidence"":1}"
"09-02-2021 22:20:16","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:20:21","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:20:26","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:20:36","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:20:46","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:20:51","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:20:56","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:21:01","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:21:06","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:21:11","{""bpm"":69,""confidence"":1}"
"09-02-2021 22:21:21","{""bpm"":70,""confidence"":1}"
"09-02-2021 22:21:36","{""bpm"":69,""confidence"":1}"
"09-02-2021 22:21:41","{""bpm"":72,""confidence"":1}"
"09-02-2021 22:21:46","{""bpm"":75,""confidence"":1}"
"09-02-2021 22:21:51","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:21:56","{""bpm"":70,""confidence"":1}"
"09-02-2021 22:22:01","{""bpm"":66,""confidence"":1}"
"09-02-2021 22:22:06","{""bpm"":69,""confidence"":1}"
"09-02-2021 22:22:11","{""bpm"":71,""confidence"":1}"
"09-02-2021 22:22:26","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:22:31","{""bpm"":77,""confidence"":2}"
"09-02-2021 22:22:36","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:22:41","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:22:46","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:22:51","{""bpm"":75,""confidence"":1}"
"09-02-2021 22:22:56","{""bpm"":73,""confidence"":3}"
"09-02-2021 22:23:11","{""bpm"":70,""confidence"":2}"
"09-02-2021 22:23:21","{""bpm"":71,""confidence"":2}"
"09-02-2021 22:23:26","{""bpm"":73,""confidence"":2}"
"09-02-2021 22:23:31","{""bpm"":74,""confidence"":2}"
"09-02-2021 22:23:41","{""bpm"":75,""confidence"":2}"
"09-02-2021 22:23:46","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:24:01","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:24:11","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:24:16","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:24:21","{""bpm"":82,""confidence"":1}"
"09-02-2021 22:24:26","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:24:31","{""bpm"":82,""confidence"":1}"
"09-02-2021 22:24:41","{""bpm"":81,""confidence"":1}"
"09-02-2021 22:24:46","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:24:56","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:25:01","{""bpm"":75,""confidence"":1}"
"09-02-2021 22:25:06","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:25:11","{""bpm"":75,""confidence"":1}"
"09-02-2021 22:25:16","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:25:21","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:25:26","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:25:31","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:25:46","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:25:51","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:25:56","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:26:01","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:26:11","{""bpm"":71,""confidence"":1}"
"09-02-2021 22:26:16","{""bpm"":69,""confidence"":1}"
"09-02-2021 22:26:21","{""bpm"":70,""confidence"":1}"
"09-02-2021 22:26:36","{""bpm"":75,""confidence"":1}"
"09-02-2021 22:26:41","{""bpm"":75,""confidence"":1}"
"09-02-2021 22:26:46","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:26:56","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:27:01","{""bpm"":81,""confidence"":1}"
"09-02-2021 22:27:06","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:27:11","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:27:16","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:27:21","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:27:31","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:27:36","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:27:41","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:27:51","{""bpm"":75,""confidence"":1}"
"09-02-2021 22:27:56","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:28:06","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:28:16","{""bpm"":75,""confidence"":1}"
"09-02-2021 22:28:21","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:28:26","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:28:31","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:28:36","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:28:41","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:28:46","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:28:51","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:28:56","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:29:01","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:29:06","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:29:11","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:29:21","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:29:26","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:29:36","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:29:51","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:29:56","{""bpm"":77,""confidence"":1}"
"09-02-2021 22:30:01","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:30:06","{""bpm"":75,""confidence"":1}"
"09-02-2021 22:30:11","{""bpm"":73,""confidence"":1}"
"09-02-2021 22:30:16","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:30:21","{""bpm"":78,""confidence"":1}"
"09-02-2021 22:30:26","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:30:31","{""bpm"":80,""confidence"":1}"
"09-02-2021 22:30:36","{""bpm"":83,""confidence"":1}"
"09-02-2021 22:30:41","{""bpm"":84,""confidence"":1}"
"09-02-2021 22:30:46","{""bpm"":87,""confidence"":1}"
"09-02-2021 22:30:51","{""bpm"":85,""confidence"":1}"
"09-02-2021 22:30:56","{""bpm"":86,""confidence"":1}"
"09-02-2021 22:31:01","{""bpm"":84,""confidence"":1}"
"09-02-2021 22:31:11","{""bpm"":83,""confidence"":1}"
"09-02-2021 22:31:16","{""bpm"":82,""confidence"":1}"
"09-02-2021 22:31:21","{""bpm"":85,""confidence"":1}"
"09-02-2021 22:31:26","{""bpm"":86,""confidence"":1}"
"09-02-2021 22:31:31","{""bpm"":83,""confidence"":1}"
"09-02-2021 22:31:36","{""bpm"":84,""confidence"":1}"
"09-02-2021 22:31:51","{""bpm"":85,""confidence"":1}"
"09-02-2021 22:32:01","{""bpm"":83,""confidence"":1}"
"09-02-2021 22:32:06","{""bpm"":82,""confidence"":1}"
"09-02-2021 22:32:11","{""bpm"":79,""confidence"":1}"
"09-02-2021 22:32:16","{""bpm"":85,""confidence"":1}"
"09-02-2021 22:32:21","{""bpm"":83,""confidence"":1}"
"09-02-2021 22:32:26","{""bpm"":85,""confidence"":1}"
"09-02-2021 22:32:31","{""bpm"":82,""confidence"":1}"
"09-02-2021 22:32:36","{""bpm"":81,""confidence"":1}"
"09-02-2021 22:32:41","{""bpm"":76,""confidence"":1}"
"09-02-2021 22:32:46","{""bpm"":74,""confidence"":1}"
"09-02-2021 22:33:01","{""bpm"":75,""confidence"":1}"
