dateTime;value;bpm;confidence;;hora gtm
08-18-2021;20:03:30;69;1};;
08-18-2021;20:03:35;71;1};;
08-18-2021;20:03:40;74;1};;
08-18-2021;20:03:45;77;1};;
08-18-2021;20:03:50;74;1};;
08-18-2021;20:03:55;72;1};;
08-18-2021;20:04:05;69;3};;
08-18-2021;20:04:10;64;2};;
08-18-2021;20:04:15;65;3};;
08-18-2021;20:04:20;70;2};;
08-18-2021;20:04:25;74;3};;
08-18-2021;20:04:30;75;2};;
08-18-2021;20:04:35;74;3};;
08-18-2021;20:04:40;73;2};;
08-18-2021;20:04:45;74;1};;
08-18-2021;20:04:55;76;1};;
08-18-2021;20:05:00;78;1};;
08-18-2021;20:05:15;78;1};;
08-18-2021;20:05:20;77;1};;
08-18-2021;20:05:25;76;1};;
08-18-2021;20:05:30;75;1};;
08-18-2021;20:05:35;72;1};;
08-18-2021;20:05:40;73;1};;
08-18-2021;20:05:45;72;1};;
08-18-2021;20:05:50;70;1};;
08-18-2021;20:05:55;66;1};;
08-18-2021;20:06:00;65;1};;
08-18-2021;20:06:05;58;1};;
08-18-2021;20:06:10;59;1};;
08-18-2021;20:06:15;60;1};;
08-18-2021;20:06:20;61;1};;
08-18-2021;20:06:25;62;1};;
08-18-2021;20:06:30;63;1};;
08-18-2021;20:06:40;65;1};;
08-18-2021;20:06:45;67;1};;
08-18-2021;20:06:50;69;1};;
08-18-2021;20:06:55;70;1};;
08-18-2021;20:07:00;72;1};;
08-18-2021;20:07:05;68;1};;
08-18-2021;20:07:10;61;1};;
08-18-2021;20:07:15;60;1};;
08-18-2021;20:07:20;62;1};;
08-18-2021;20:07:25;63;1};;
08-18-2021;20:07:35;62;1};;
08-18-2021;20:07:40;67;1};;
08-18-2021;20:07:45;73;1};;
08-18-2021;20:07:50;74;1};;
08-18-2021;20:07:55;72;1};;
08-18-2021;20:08:00;68;1};;
08-18-2021;20:08:05;67;1};;
08-18-2021;20:08:10;66;1};;
08-18-2021;20:08:15;63;1};;
08-18-2021;20:08:20;61;1};;
08-18-2021;20:08:30;63;1};;
08-18-2021;20:08:35;65;1};;
08-18-2021;20:08:40;70;1};;
08-18-2021;20:08:45;72;1};;
08-18-2021;20:08:50;74;1};;
08-18-2021;20:08:55;72;1};;
08-18-2021;20:09:00;70;1};;
08-18-2021;20:09:05;69;1};;
08-18-2021;20:09:10;72;1};;
08-18-2021;20:09:15;74;1};;
08-18-2021;20:09:25;75;1};;
08-18-2021;20:09:30;79;1};;
08-18-2021;20:09:43;79;0};;
08-18-2021;20:09:48;80;0};;
08-18-2021;20:09:58;79;1};;
08-18-2021;20:10:08;77;1};;
08-18-2021;20:10:18;78;1};;
08-18-2021;20:10:23;79;1};;
08-18-2021;20:10:35;77;1};;
08-18-2021;20:10:40;79;1};;
08-18-2021;20:10:45;76;1};;
08-18-2021;20:11:00;76;1};;
08-18-2021;20:11:05;77;1};;
08-18-2021;20:11:10;78;1};;
08-18-2021;20:11:25;78;1};;
08-18-2021;20:11:30;81;1};;
08-18-2021;20:11:35;78;1};;
08-18-2021;20:11:40;82;1};;
08-18-2021;20:11:45;79;1};;
08-18-2021;20:11:55;78;1};;
08-18-2021;20:12:00;79;1};;
08-18-2021;20:12:05;76;1};;
08-18-2021;20:12:10;77;1};;
08-18-2021;20:12:20;78;1};;
08-18-2021;20:12:30;80;1};;
08-18-2021;20:12:40;82;1};;
08-18-2021;20:12:45;85;1};;
08-18-2021;20:12:55;84;1};;
08-18-2021;20:13:00;81;1};;
08-18-2021;20:13:05;79;1};;
08-18-2021;20:13:10;75;1};;
08-18-2021;20:13:15;75;2};;
08-18-2021;20:13:20;74;1};;
08-18-2021;20:13:25;73;1};;
08-18-2021;20:13:30;75;1};;
08-18-2021;20:13:35;75;1};;
08-18-2021;20:13:50;77;1};;
08-18-2021;20:13:55;80;1};;
08-18-2021;20:14:00;73;1};;
08-18-2021;20:14:05;72;2};;
08-18-2021;20:14:10;69;2};;
08-18-2021;20:14:15;68;1};;
08-18-2021;20:14:30;68;2};;
08-18-2021;20:14:35;70;3};;
08-18-2021;20:14:45;69;3};;
08-18-2021;20:14:50;68;2};;
08-18-2021;20:15:00;67;2};;
08-18-2021;20:15:05;67;3};;
08-18-2021;20:15:15;67;2};;
08-18-2021;20:15:25;68;2};;
08-18-2021;20:15:30;68;1};;
08-18-2021;20:15:40;70;3};;
08-18-2021;20:15:45;69;3};;
08-18-2021;20:15:50;68;3};;
08-18-2021;20:16:00;69;2};;
08-18-2021;20:16:10;70;2};;
08-18-2021;20:16:15;72;1};;
08-18-2021;20:16:20;73;1};;
08-18-2021;20:16:25;74;1};;
08-18-2021;20:16:30;75;1};;
08-18-2021;20:16:35;74;1};;
08-18-2021;20:16:40;70;1};;
08-18-2021;20:16:45;71;1};;
08-18-2021;20:16:50;73;1};;
08-18-2021;20:17:05;73;1};;
08-18-2021;20:17:15;71;2};;
08-18-2021;20:17:20;72;3};;
08-18-2021;20:17:25;72;1};;
08-18-2021;20:17:30;71;1};;
08-18-2021;20:17:35;70;1};;
08-18-2021;20:17:45;72;1};;
08-18-2021;20:17:50;70;1};;
08-18-2021;20:18:00;71;1};;
08-18-2021;20:18:05;72;2};;
08-18-2021;20:18:10;73;2};;
08-18-2021;20:18:15;71;1};;
08-18-2021;20:18:20;69;1};;
08-18-2021;20:18:25;70;1};;
08-18-2021;20:18:30;72;1};;
08-18-2021;20:18:35;74;1};;
08-18-2021;20:18:40;75;2};;
08-18-2021;20:18:45;75;1};;
08-18-2021;20:18:50;73;1};;
08-18-2021;20:18:55;74;1};;
08-18-2021;20:19:00;73;1};;
08-18-2021;20:19:05;72;1};;
08-18-2021;20:19:10;70;1};;
08-18-2021;20:19:15;68;1};;
08-18-2021;20:19:20;69;2};;
08-18-2021;20:19:25;70;1};;
08-18-2021;20:19:30;71;1};;
08-18-2021;20:19:35;72;1};;
08-18-2021;20:19:50;72;1};;
08-18-2021;20:19:55;70;1};;
08-18-2021;20:20:05;72;1};;
08-18-2021;20:20:10;71;2};;
08-18-2021;20:20:15;69;2};;
08-18-2021;20:20:20;69;3};;
08-18-2021;20:20:25;69;2};;
08-18-2021;20:20:30;68;2};;
08-18-2021;20:20:40;68;1};;
08-18-2021;20:20:45;70;2};;
08-18-2021;20:20:50;74;2};;
08-18-2021;20:21:00;71;1};;
08-18-2021;20:21:10;72;1};;
08-18-2021;20:21:15;73;1};;
08-18-2021;20:21:25;74;1};;
08-18-2021;20:21:35;73;1};;
08-18-2021;20:21:40;71;1};;
08-18-2021;20:21:45;73;1};;
08-18-2021;20:21:50;75;1};;
08-18-2021;20:21:55;73;1};;
08-18-2021;20:22:00;75;1};;
08-18-2021;20:22:05;74;1};;
08-18-2021;20:22:15;74;2};;
08-18-2021;20:22:20;73;2};;
08-18-2021;20:22:25;73;2};;
08-18-2021;20:22:30;74;2};;
08-18-2021;20:22:35;73;2};;
08-18-2021;20:22:40;71;1};;
08-18-2021;20:22:50;74;1};;
08-18-2021;20:22:55;77;3};;
08-18-2021;20:23:00;76;3};;
08-18-2021;20:23:05;72;2};;
08-18-2021;20:23:10;70;1};;
08-18-2021;20:23:20;72;1};;
08-18-2021;20:23:35;73;1};;
08-18-2021;20:23:40;72;1};;
08-18-2021;20:23:45;73;1};;
08-18-2021;20:23:50;72;1};;
08-18-2021;20:23:55;73;1};;
08-18-2021;20:24:00;74;1};;
08-18-2021;20:24:05;75;1};;
08-18-2021;20:24:10;74;1};;
08-18-2021;20:24:15;71;1};;
08-18-2021;20:24:25;73;1};;
08-18-2021;20:24:30;74;1};;
08-18-2021;20:24:35;71;1};;
08-18-2021;20:24:40;72;1};;
08-18-2021;20:24:50;73;1};;
08-18-2021;20:24:55;74;1};;
08-18-2021;20:25:05;73;1};;
08-18-2021;20:25:10;72;1};;
08-18-2021;20:25:15;72;1};;
08-18-2021;20:25:20;73;1};;
08-18-2021;20:25:30;72;1};;
08-18-2021;20:25:40;74;1};;
08-18-2021;20:25:45;80;1};;
08-18-2021;20:25:50;81;1};;
08-18-2021;20:26:00;79;1};;
08-18-2021;20:26:05;80;1};;
08-18-2021;20:26:10;73;1};;
08-18-2021;20:26:15;70;3};;
08-18-2021;20:26:20;69;2};;
08-18-2021;20:26:25;68;1};;
08-18-2021;20:26:30;69;1};;
08-18-2021;20:26:35;72;1};;
08-18-2021;20:26:40;74;1};;
08-18-2021;20:26:45;76;1};;
08-18-2021;20:26:50;75;1};;
08-18-2021;20:27:00;74;1};;
08-18-2021;20:27:05;73;2};;
08-18-2021;20:27:10;73;3};;
08-18-2021;20:27:15;71;2};;
08-18-2021;20:27:20;70;2};;
08-18-2021;20:27:25;70;1};;
08-18-2021;20:27:30;72;1};;
08-18-2021;20:27:35;74;2};;
08-18-2021;20:27:50;72;1};;
08-18-2021;20:27:55;71;1};;
08-18-2021;20:28:00;73;1};;
08-18-2021;20:28:05;72;1};;
08-18-2021;20:28:10;71;1};;
08-18-2021;20:28:15;69;1};;
08-18-2021;20:28:20;70;1};;
08-18-2021;20:28:25;74;1};;
08-18-2021;20:28:35;73;1};;
08-18-2021;20:28:40;71;1};;
08-18-2021;20:28:55;72;1};;
08-18-2021;20:29:00;73;1};;
08-18-2021;20:29:05;75;1};;
08-18-2021;20:29:10;77;1};;
08-18-2021;20:29:15;75;1};;
08-18-2021;20:29:20;73;1};;
08-18-2021;20:29:25;71;1};;
08-18-2021;20:29:30;69;2};;
08-18-2021;20:29:35;67;1};;
08-18-2021;20:29:40;68;1};;
08-18-2021;20:29:45;70;1};;
08-18-2021;20:29:50;73;1};;
08-18-2021;20:29:55;74;1};;
08-18-2021;20:30:00;77;1};;
08-18-2021;20:30:05;78;1};;
08-18-2021;20:30:10;76;1};;
08-18-2021;20:30:15;77;1};;
08-18-2021;20:30:25;78;1};;
08-18-2021;20:30:30;75;1};;
08-18-2021;20:30:35;76;1};;
08-18-2021;20:30:40;72;1};;
08-18-2021;20:30:45;71;1};;
08-18-2021;20:30:50;70;1};;
08-18-2021;20:30:55;65;1};;
08-18-2021;20:31:00;64;1};;
08-18-2021;20:31:05;65;2};;
08-18-2021;20:31:10;62;3};;
08-18-2021;20:31:15;62;1};;
08-18-2021;20:31:20;61;1};;
08-18-2021;20:31:25;63;1};;
08-18-2021;20:31:30;64;2};;
08-18-2021;20:31:35;64;1};;
08-18-2021;20:31:50;64;1};;
08-18-2021;20:31:55;63;1};;
08-18-2021;20:32:00;62;1};;
08-18-2021;20:32:05;61;2};;
08-18-2021;20:32:10;62;3};;
08-18-2021;20:32:20;62;1};;
08-18-2021;20:32:30;63;2};;
08-18-2021;20:32:35;65;3};;
08-18-2021;20:32:40;64;3};;
08-18-2021;20:32:45;61;1};;
08-18-2021;20:32:50;60;2};;
08-18-2021;20:32:55;60;1};;
08-18-2021;20:33:00;61;1};;
08-18-2021;20:33:05;61;2};;
08-18-2021;20:33:10;61;3};;
08-18-2021;20:33:15;61;1};;
08-18-2021;20:33:25;62;2};;
08-18-2021;20:33:40;63;2};;
08-18-2021;20:33:50;62;2};;
08-18-2021;20:34:05;62;2};;
08-18-2021;20:34:10;62;1};;
08-18-2021;20:34:20;63;1};;
08-18-2021;20:34:25;64;1};;
08-18-2021;20:34:30;62;1};;
08-18-2021;20:34:40;59;1};;
08-18-2021;20:34:45;61;1};;
08-18-2021;20:34:50;63;1};;
08-18-2021;20:35:00;65;1};;
08-18-2021;20:35:05;64;1};;
08-18-2021;20:35:15;63;1};;
08-18-2021;20:35:20;60;1};;
08-18-2021;20:35:25;59;1};;
08-18-2021;20:35:30;58;1};;
08-18-2021;20:35:40;59;1};;
08-18-2021;20:35:45;63;1};;
08-18-2021;20:35:55;62;1};;
08-18-2021;20:36:00;59;1};;
08-18-2021;20:36:05;58;1};;
08-18-2021;20:36:10;59;1};;
08-18-2021;20:36:15;58;1};;
08-18-2021;20:36:25;60;1};;
08-18-2021;20:36:30;60;1};;
08-18-2021;20:36:35;59;2};;
08-18-2021;20:36:40;61;1};;
08-18-2021;20:36:45;62;1};;
08-18-2021;20:36:50;59;1};;
08-18-2021;20:36:55;59;2};;
08-18-2021;20:37:00;59;1};;
08-18-2021;20:37:05;60;1};;
08-18-2021;20:37:15;60;2};;
08-18-2021;20:37:25;60;1};;
08-18-2021;20:37:35;59;1};;
08-18-2021;20:37:45;59;2};;
08-18-2021;20:37:55;58;2};;
08-18-2021;20:38:00;59;1};;
08-18-2021;20:38:05;60;1};;
08-18-2021;20:38:10;64;1};;
08-18-2021;20:38:15;62;1};;
08-18-2021;20:38:20;63;2};;
08-18-2021;20:38:25;60;1};;
08-18-2021;20:38:30;58;1};;
08-18-2021;20:38:45;59;1};;
08-18-2021;20:38:55;58;1};;
08-18-2021;20:39:05;61;1};;
08-18-2021;20:39:10;62;1};;
08-18-2021;20:39:15;63;1};;
08-18-2021;20:39:20;62;1};;
08-18-2021;20:39:25;61;1};;
08-18-2021;20:39:30;61;1};;
08-18-2021;20:39:35;64;1};;
08-18-2021;20:39:40;65;1};;
08-18-2021;20:39:45;63;1};;
08-18-2021;20:39:55;61;1};;
08-18-2021;20:40:10;61;1};;
08-18-2021;20:40:15;61;2};;
08-18-2021;20:40:25;62;2};;
08-18-2021;20:40:30;63;2};;
08-18-2021;20:40:40;63;1};;
08-18-2021;20:40:45;62;1};;
08-18-2021;20:40:50;63;1};;
08-18-2021;20:40:55;65;1};;
08-18-2021;20:41:00;67;1};;
08-18-2021;20:41:05;71;1};;
08-18-2021;20:41:10;75;1};;
08-18-2021;20:41:15;74;1};;
08-18-2021;20:41:20;76;1};;
08-18-2021;20:41:25;74;1};;
08-18-2021;20:41:30;75;1};;
08-18-2021;20:41:45;73;1};;
08-18-2021;20:41:50;78;1};;
08-18-2021;20:41:55;77;1};;
08-18-2021;20:42:05;76;1};;
08-18-2021;20:42:10;74;1};;
08-18-2021;20:42:15;75;1};;
08-18-2021;20:42:20;73;1};;
08-18-2021;20:42:25;74;1};;
08-18-2021;20:42:30;72;1};;
08-18-2021;20:42:35;69;1};;
08-18-2021;20:42:50;66;1};;
08-18-2021;20:42:55;63;1};;
08-18-2021;20:43:00;62;1};;
08-18-2021;20:43:05;63;2};;
08-18-2021;20:43:15;61;1};;
08-18-2021;20:43:20;60;1};;
08-18-2021;20:43:25;61;1};;
08-18-2021;20:43:30;63;1};;
08-18-2021;20:43:35;64;1};;
08-18-2021;20:43:40;63;1};;
08-18-2021;20:43:45;64;1};;
08-18-2021;20:43:50;65;1};;
08-18-2021;20:43:55;67;1};;
08-18-2021;20:44:00;66;1};;
08-18-2021;20:44:05;64;1};;
08-18-2021;20:44:10;62;1};;
08-18-2021;20:44:20;63;1};;
08-18-2021;20:44:25;62;1};;
08-18-2021;20:44:40;62;1};;
08-18-2021;20:44:55;63;1};;
08-18-2021;20:45:00;65;1};;
08-18-2021;20:45:05;66;1};;
08-18-2021;20:45:10;64;1};;
08-18-2021;20:45:15;65;2};;
08-18-2021;20:45:20;65;1};;
08-18-2021;20:45:35;63;1};;
08-18-2021;20:45:40;65;1};;
08-18-2021;20:45:45;68;1};;
08-18-2021;20:45:50;67;1};;
08-18-2021;20:45:55;69;1};;
08-18-2021;20:46:00;68;1};;
08-18-2021;20:46:05;66;1};;
08-18-2021;20:46:10;65;1};;
08-18-2021;20:46:25;65;1};;
08-18-2021;20:46:40;65;1};;
08-18-2021;20:46:45;66;1};;
08-18-2021;20:46:50;65;1};;
08-18-2021;20:47:00;66;1};;
08-18-2021;20:47:10;65;1};;
08-18-2021;20:47:25;65;1};;
08-18-2021;20:47:40;64;1};;
08-18-2021;20:47:45;65;1};;
08-18-2021;20:47:55;66;2};;
08-18-2021;20:48:00;65;2};;
08-18-2021;20:48:10;63;2};;
08-18-2021;20:48:20;62;2};;
08-18-2021;20:48:25;62;1};;
08-18-2021;20:48:30;63;1};;
08-18-2021;20:48:40;65;1};;
08-18-2021;20:48:45;63;1};;
08-18-2021;20:48:55;62;1};;
08-18-2021;20:49:00;61;1};;
08-18-2021;20:49:15;62;1};;
08-18-2021;20:49:25;63;1};;
08-18-2021;20:49:30;62;1};;
08-18-2021;20:49:40;61;1};;
08-18-2021;20:49:45;62;1};;
08-18-2021;20:49:50;63;1};;
08-18-2021;20:50:05;62;1};;
08-18-2021;20:50:15;61;2};;
08-18-2021;20:50:20;60;1};;
08-18-2021;20:50:35;60;1};;
08-18-2021;20:50:45;60;2};;
08-18-2021;20:50:55;61;1};;
08-18-2021;20:51:10;61;1};;
08-18-2021;20:51:15;71;1};;
08-18-2021;20:51:20;68;1};;
08-18-2021;20:51:25;73;1};;
08-18-2021;20:51:30;66;1};;
08-18-2021;20:51:35;65;1};;
08-18-2021;20:51:40;61;1};;
08-18-2021;20:51:45;62;1};;
08-18-2021;20:51:50;60;1};;
08-18-2021;20:51:55;61;1};;
08-18-2021;20:52:10;61;1};;
08-18-2021;20:52:15;61;2};;
08-18-2021;20:52:25;62;2};;
08-18-2021;20:52:30;62;1};;
08-18-2021;20:52:35;62;2};;
08-18-2021;20:52:40;62;1};;
08-18-2021;20:52:55;62;1};;
08-18-2021;20:53:10;62;2};;
08-18-2021;20:53:15;62;1};;
08-18-2021;20:53:30;61;1};;
08-18-2021;20:53:35;60;1};;
08-18-2021;20:53:40;61;1};;
08-18-2021;20:53:45;64;1};;
08-18-2021;20:53:50;67;1};;
08-18-2021;20:53:55;68;1};;
08-18-2021;20:54:10;65;1};;
08-18-2021;20:54:15;63;1};;
08-18-2021;20:54:20;61;1};;
08-18-2021;20:54:30;61;2};;
08-18-2021;20:54:35;61;1};;
08-18-2021;20:54:50;61;1};;
08-18-2021;20:55:05;61;1};;
08-18-2021;20:55:15;65;1};;
08-18-2021;20:55:20;72;1};;
08-18-2021;20:55:25;75;1};;
08-18-2021;20:55:30;76;1};;
08-18-2021;20:55:35;78;1};;
08-18-2021;20:55:45;79;1};;
08-18-2021;20:55:55;77;1};;
08-18-2021;20:56:00;73;1};;
08-18-2021;20:56:05;67;1};;
08-18-2021;20:56:10;61;1};;
08-18-2021;20:56:15;58;1};;
08-18-2021;20:56:20;60;1};;
08-18-2021;20:56:25;61;1};;
08-18-2021;20:56:40;63;1};;
08-18-2021;20:56:45;60;1};;
08-18-2021;20:56:50;58;1};;
08-18-2021;20:56:55;60;1};;
08-18-2021;20:57:10;59;1};;
08-18-2021;20:57:20;62;1};;
08-18-2021;20:57:25;65;1};;
08-18-2021;20:57:35;66;2};;
08-18-2021;20:57:45;62;3};;
08-18-2021;20:57:50;60;3};;
08-18-2021;20:57:55;61;2};;
08-18-2021;20:58:00;61;1};;
08-18-2021;20:58:15;61;1};;
08-18-2021;20:58:20;62;1};;
08-18-2021;20:58:25;66;1};;
08-18-2021;20:58:30;69;1};;
08-18-2021;20:58:35;70;1};;
08-18-2021;20:58:40;68;1};;
08-18-2021;20:58:45;67;1};;
08-18-2021;20:59:00;66;1};;
08-18-2021;20:59:05;64;1};;
08-18-2021;20:59:10;62;2};;
08-18-2021;20:59:15;60;2};;
08-18-2021;20:59:20;60;1};;
08-18-2021;20:59:25;59;2};;
08-18-2021;20:59:35;60;1};;
08-18-2021;20:59:40;59;2};;
08-18-2021;20:59:45;59;1};;
08-18-2021;21:00:00;59;1};;
08-18-2021;21:00:05;59;2};;
08-18-2021;21:00:10;59;1};;
08-18-2021;21:00:25;59;1};;
08-18-2021;21:00:40;61;1};;
08-18-2021;21:00:45;65;1};;
08-18-2021;21:00:50;62;1};;
08-18-2021;21:00:55;65;1};;
08-18-2021;21:01:00;64;1};;
08-18-2021;21:01:05;61;1};;
08-18-2021;21:01:10;59;1};;
08-18-2021;21:01:15;60;1};;
08-18-2021;21:01:20;61;1};;
08-18-2021;21:01:25;62;1};;
08-18-2021;21:01:30;61;1};;
08-18-2021;21:01:35;59;1};;
08-18-2021;21:01:40;61;1};;
08-18-2021;21:01:45;60;1};;
08-18-2021;21:01:55;59;1};;
08-18-2021;21:02:00;62;1};;
08-18-2021;21:02:05;64;1};;
08-18-2021;21:02:10;69;1};;
08-18-2021;21:02:15;65;1};;
08-18-2021;21:02:30;62;1};;
08-18-2021;21:02:35;60;1};;
08-18-2021;21:02:40;62;1};;
08-18-2021;21:02:45;66;1};;
08-18-2021;21:02:55;65;1};;
08-18-2021;21:03:00;61;1};;
08-18-2021;21:03:05;61;2};;
08-18-2021;21:03:20;60;2};;
08-18-2021;21:03:35;61;2};;
08-18-2021;21:03:40;61;1};;
08-18-2021;21:03:45;62;1};;
08-18-2021;21:03:50;62;2};;
08-18-2021;21:03:55;63;2};;
08-18-2021;21:04:05;63;1};;
08-18-2021;21:04:20;63;1};;
08-18-2021;21:04:30;62;1};;
08-18-2021;21:04:35;61;2};;
08-18-2021;21:04:40;60;2};;
08-18-2021;21:04:45;60;1};;
08-18-2021;21:04:55;63;1};;
08-18-2021;21:05:00;67;1};;
08-18-2021;21:05:05;69;1};;
08-18-2021;21:05:10;66;1};;
08-18-2021;21:05:15;63;1};;
08-18-2021;21:05:20;60;1};;
08-18-2021;21:05:25;59;1};;
08-18-2021;21:05:30;60;1};;
08-18-2021;21:05:35;63;1};;
08-18-2021;21:05:45;65;1};;
08-18-2021;21:05:50;69;1};;
08-18-2021;21:05:55;72;1};;
08-18-2021;21:06:00;77;1};;
08-18-2021;21:06:05;79;1};;
08-18-2021;21:06:15;78;1};;
08-18-2021;21:06:20;76;1};;
08-18-2021;21:06:30;75;1};;
08-18-2021;21:06:35;76;1};;
08-18-2021;21:06:40;78;1};;
08-18-2021;21:06:45;79;1};;
08-18-2021;21:06:50;80;1};;
08-18-2021;21:06:55;82;1};;
08-18-2021;21:07:00;81;1};;
08-18-2021;21:07:05;77;1};;
08-18-2021;21:07:10;78;1};;
08-18-2021;21:07:15;76;1};;
08-18-2021;21:07:20;75;1};;
08-18-2021;21:07:30;73;1};;
08-18-2021;21:07:35;77;1};;
08-18-2021;21:07:40;76;1};;
08-18-2021;21:07:45;75;1};;
08-18-2021;21:07:50;73;1};;
08-18-2021;21:07:55;72;1};;
08-18-2021;21:08:00;72;1};;
08-18-2021;21:08:15;72;1};;
08-18-2021;21:08:30;71;1};;
08-18-2021;21:08:35;72;1};;
08-18-2021;21:08:40;73;1};;
08-18-2021;21:08:45;75;1};;
08-18-2021;21:08:50;77;1};;
08-18-2021;21:08:55;79;1};;
08-18-2021;21:09:00;76;1};;
08-18-2021;21:09:15;74;1};;
08-18-2021;21:09:30;75;1};;
08-18-2021;21:09:40;77;1};;
08-18-2021;21:09:50;78;1};;
08-18-2021;21:10:00;75;1};;
08-18-2021;21:10:10;76;1};;
08-18-2021;21:10:15;74;1};;
08-18-2021;21:10:20;72;1};;
08-18-2021;21:10:25;69;1};;
08-18-2021;21:10:40;70;1};;
08-18-2021;21:10:45;71;1};;
08-18-2021;21:10:50;74;1};;
08-18-2021;21:10:55;78;1};;
08-18-2021;21:11:00;80;1};;
08-18-2021;21:11:05;79;1};;
08-18-2021;21:11:15;80;1};;
08-18-2021;21:11:20;79;1};;
08-18-2021;21:11:35;80;1};;
08-18-2021;21:11:40;81;1};;
08-18-2021;21:11:45;80;1};;
08-18-2021;21:11:55;79;1};;
08-18-2021;21:12:05;77;1};;
08-18-2021;21:12:15;78;1};;
08-18-2021;21:12:20;74;1};;
08-18-2021;21:12:25;73;1};;
08-18-2021;21:12:35;72;1};;
08-18-2021;21:12:40;74;1};;
08-18-2021;21:12:45;73;1};;
08-18-2021;21:12:50;74;1};;
08-18-2021;21:12:55;76;1};;
08-18-2021;21:13:00;75;1};;
08-18-2021;21:13:05;77;1};;
08-18-2021;21:13:10;79;1};;
08-18-2021;21:13:15;77;1};;
08-18-2021;21:13:20;79;1};;
08-18-2021;21:13:25;77;1};;
08-18-2021;21:13:30;79;1};;
08-18-2021;21:13:35;78;1};;
08-18-2021;21:13:40;77;1};;
08-18-2021;21:13:45;79;1};;
08-18-2021;21:14:00;78;1};;
08-18-2021;21:14:05;77;1};;
08-18-2021;21:14:10;79;1};;
08-18-2021;21:14:15;78;1};;
08-18-2021;21:14:25;79;1};;
08-18-2021;21:14:30;78;1};;
08-18-2021;21:14:35;77;1};;
08-18-2021;21:14:50;78;1};;
08-18-2021;21:14:55;79;1};;
08-18-2021;21:15:00;81;1};;
08-18-2021;21:15:05;82;1};;
08-18-2021;21:15:10;81;1};;
08-18-2021;21:15:15;76;1};;
08-18-2021;21:15:25;77;1};;
08-18-2021;21:15:30;78;1};;
08-18-2021;21:15:35;77;1};;
08-18-2021;21:15:40;79;1};;
08-18-2021;21:15:45;78;1};;
08-18-2021;21:15:55;79;1};;
08-18-2021;21:16:00;80;1};;
08-18-2021;21:16:05;79;1};;
08-18-2021;21:16:10;78;1};;
08-18-2021;21:16:15;79;1};;
08-18-2021;21:16:20;82;1};;
08-18-2021;21:16:25;80;1};;
08-18-2021;21:16:30;81;1};;
08-18-2021;21:16:35;79;1};;
08-18-2021;21:16:50;82;1};;
08-18-2021;21:16:55;78;2};;
08-18-2021;21:17:00;81;1};;
08-18-2021;21:17:05;79;1};;
08-18-2021;21:17:10;80;1};;
08-18-2021;21:17:15;78;1};;
08-18-2021;21:17:20;79;1};;
08-18-2021;21:17:30;78;1};;
08-18-2021;21:17:40;80;1};;
08-18-2021;21:17:45;75;1};;
08-18-2021;21:17:50;77;1};;
08-18-2021;21:18:05;78;1};;
08-18-2021;21:18:10;76;1};;
08-18-2021;21:18:15;78;1};;
08-18-2021;21:18:30;79;1};;
08-18-2021;21:18:35;77;1};;
08-18-2021;21:18:40;76;1};;
08-18-2021;21:18:45;78;1};;
08-18-2021;21:18:50;75;1};;
08-18-2021;21:18:55;77;1};;
08-18-2021;21:19:00;75;1};;
08-18-2021;21:19:05;77;1};;
08-18-2021;21:19:10;76;1};;
08-18-2021;21:19:25;76;1};;
08-18-2021;21:19:30;75;1};;
08-18-2021;21:19:45;76;1};;
08-18-2021;21:19:50;78;1};;
08-18-2021;21:19:55;79;1};;
08-18-2021;21:20:00;80;1};;
08-18-2021;21:20:05;83;1};;
08-18-2021;21:20:10;79;1};;
08-18-2021;21:20:15;81;1};;
08-18-2021;21:20:20;80;1};;
08-18-2021;21:20:25;77;1};;
08-18-2021;21:20:35;76;1};;
08-18-2021;21:20:40;78;1};;
08-18-2021;21:20:55;78;1};;
08-18-2021;21:21:00;80;1};;
08-18-2021;21:21:05;82;1};;
08-18-2021;21:21:10;81;1};;
08-18-2021;21:21:15;85;1};;
08-18-2021;21:21:20;83;1};;
08-18-2021;21:21:25;82;1};;
08-18-2021;21:21:35;80;1};;
08-18-2021;21:21:45;81;1};;
08-18-2021;21:21:50;83;1};;
08-18-2021;21:21:55;86;1};;
08-18-2021;21:22:00;84;1};;
08-18-2021;21:22:10;83;1};;
08-18-2021;21:22:15;80;1};;
08-18-2021;21:22:20;78;1};;
08-18-2021;21:22:35;79;1};;
08-18-2021;21:22:40;77;1};;
08-18-2021;21:22:45;76;1};;
08-18-2021;21:22:50;77;1};;
08-18-2021;21:23:00;76;1};;
08-18-2021;21:23:05;75;1};;
08-18-2021;21:23:10;76;1};;
08-18-2021;21:23:20;77;1};;
08-18-2021;21:23:25;78;1};;
08-18-2021;21:23:30;76;1};;
08-18-2021;21:23:35;77;1};;
08-18-2021;21:23:40;76;1};;
08-18-2021;21:23:45;75;1};;
08-18-2021;21:23:55;74;1};;
08-18-2021;21:24:00;73;1};;
08-18-2021;21:24:10;74;2};;
08-18-2021;21:24:15;73;2};;
08-18-2021;21:24:20;73;1};;
08-18-2021;21:24:25;74;1};;
08-18-2021;21:24:30;73;1};;
08-18-2021;21:24:45;73;1};;
08-18-2021;21:24:55;72;1};;
08-18-2021;21:25:00;71;1};;
08-18-2021;21:25:10;73;1};;
08-18-2021;21:25:25;72;1};;
