"dateTime","value"
"09-01-2021 16:22:54","{""bpm"":79,""confidence"":3}"
"09-01-2021 16:22:59","{""bpm"":78,""confidence"":3}"
"09-01-2021 16:23:04","{""bpm"":75,""confidence"":3}"
"09-01-2021 16:23:09","{""bpm"":74,""confidence"":3}"
"09-01-2021 16:23:14","{""bpm"":74,""confidence"":2}"
"09-01-2021 16:23:19","{""bpm"":75,""confidence"":2}"
"09-01-2021 16:23:24","{""bpm"":74,""confidence"":1}"
"09-01-2021 16:23:29","{""bpm"":73,""confidence"":1}"
"09-01-2021 16:23:34","{""bpm"":78,""confidence"":1}"
"09-01-2021 16:23:39","{""bpm"":81,""confidence"":1}"
"09-01-2021 16:23:49","{""bpm"":79,""confidence"":1}"
"09-01-2021 16:23:54","{""bpm"":78,""confidence"":2}"
"09-01-2021 16:23:59","{""bpm"":78,""confidence"":1}"
"09-01-2021 16:24:04","{""bpm"":79,""confidence"":1}"
"09-01-2021 16:24:14","{""bpm"":79,""confidence"":2}"
"09-01-2021 16:24:19","{""bpm"":78,""confidence"":2}"
"09-01-2021 16:24:24","{""bpm"":76,""confidence"":1}"
"09-01-2021 16:24:29","{""bpm"":76,""confidence"":2}"
"09-01-2021 16:24:39","{""bpm"":75,""confidence"":2}"
"09-01-2021 16:24:44","{""bpm"":75,""confidence"":1}"
"09-01-2021 16:24:49","{""bpm"":76,""confidence"":1}"
"09-01-2021 16:24:59","{""bpm"":77,""confidence"":1}"
"09-01-2021 16:25:09","{""bpm"":78,""confidence"":1}"
"09-01-2021 16:25:14","{""bpm"":80,""confidence"":1}"
"09-01-2021 16:25:24","{""bpm"":79,""confidence"":1}"
"09-01-2021 16:25:39","{""bpm"":77,""confidence"":1}"
"09-01-2021 16:25:44","{""bpm"":74,""confidence"":1}"
"09-01-2021 16:25:59","{""bpm"":74,""confidence"":1}"
"09-01-2021 16:26:09","{""bpm"":75,""confidence"":1}"
"09-01-2021 16:26:14","{""bpm"":79,""confidence"":2}"
"09-01-2021 16:26:19","{""bpm"":79,""confidence"":1}"
"09-01-2021 16:26:24","{""bpm"":80,""confidence"":1}"
"09-01-2021 16:26:39","{""bpm"":81,""confidence"":1}"
"09-01-2021 16:26:54","{""bpm"":80,""confidence"":1}"
"09-01-2021 16:26:59","{""bpm"":81,""confidence"":1}"
"09-01-2021 16:27:04","{""bpm"":79,""confidence"":1}"
"09-01-2021 16:27:09","{""bpm"":76,""confidence"":1}"
"09-01-2021 16:27:14","{""bpm"":77,""confidence"":1}"
"09-01-2021 16:27:19","{""bpm"":76,""confidence"":1}"
"09-01-2021 16:27:29","{""bpm"":78,""confidence"":1}"
"09-01-2021 16:27:34","{""bpm"":80,""confidence"":1}"
"09-01-2021 16:27:39","{""bpm"":79,""confidence"":1}"
"09-01-2021 16:27:49","{""bpm"":81,""confidence"":1}"
"09-01-2021 16:27:54","{""bpm"":77,""confidence"":1}"
"09-01-2021 16:27:59","{""bpm"":76,""confidence"":1}"
"09-01-2021 16:28:04","{""bpm"":74,""confidence"":1}"
"09-01-2021 16:28:14","{""bpm"":73,""confidence"":1}"
"09-01-2021 16:28:19","{""bpm"":74,""confidence"":1}"
"09-01-2021 16:28:34","{""bpm"":76,""confidence"":1}"
"09-01-2021 16:28:39","{""bpm"":78,""confidence"":1}"
"09-01-2021 16:28:44","{""bpm"":74,""confidence"":1}"
"09-01-2021 16:28:49","{""bpm"":71,""confidence"":1}"
"09-01-2021 16:28:54","{""bpm"":73,""confidence"":1}"
"09-01-2021 16:28:59","{""bpm"":80,""confidence"":1}"
"09-01-2021 16:29:04","{""bpm"":79,""confidence"":1}"
"09-01-2021 16:29:19","{""bpm"":79,""confidence"":1}"
"09-01-2021 16:29:24","{""bpm"":80,""confidence"":1}"
"09-01-2021 16:29:29","{""bpm"":81,""confidence"":1}"
"09-01-2021 16:29:34","{""bpm"":85,""confidence"":1}"
"09-01-2021 16:29:39","{""bpm"":86,""confidence"":1}"
"09-01-2021 16:29:44","{""bpm"":84,""confidence"":1}"
"09-01-2021 16:29:49","{""bpm"":85,""confidence"":1}"
"09-01-2021 16:29:54","{""bpm"":86,""confidence"":1}"
"09-01-2021 16:30:04","{""bpm"":85,""confidence"":3}"
"09-01-2021 16:30:09","{""bpm"":81,""confidence"":3}"
"09-01-2021 16:30:14","{""bpm"":79,""confidence"":3}"
"09-01-2021 16:30:19","{""bpm"":79,""confidence"":1}"
"09-01-2021 16:30:29","{""bpm"":78,""confidence"":1}"
"09-01-2021 16:30:44","{""bpm"":78,""confidence"":1}"
"09-01-2021 16:30:49","{""bpm"":76,""confidence"":1}"
"09-01-2021 16:30:59","{""bpm"":75,""confidence"":1}"
"09-01-2021 16:31:14","{""bpm"":74,""confidence"":1}"
"09-01-2021 16:31:19","{""bpm"":73,""confidence"":1}"
"09-01-2021 16:31:24","{""bpm"":74,""confidence"":1}"
"09-01-2021 16:31:29","{""bpm"":76,""confidence"":1}"
"09-01-2021 16:31:34","{""bpm"":79,""confidence"":1}"
"09-01-2021 16:31:39","{""bpm"":79,""confidence"":2}"
"09-01-2021 16:31:44","{""bpm"":78,""confidence"":1}"
"09-01-2021 16:31:49","{""bpm"":77,""confidence"":1}"
"09-01-2021 16:31:54","{""bpm"":79,""confidence"":1}"
"09-01-2021 16:32:04","{""bpm"":80,""confidence"":1}"
"09-01-2021 16:32:09","{""bpm"":81,""confidence"":1}"
"09-01-2021 16:32:14","{""bpm"":79,""confidence"":1}"
"09-01-2021 16:32:19","{""bpm"":81,""confidence"":1}"
"09-01-2021 16:32:24","{""bpm"":79,""confidence"":1}"
"09-01-2021 16:32:29","{""bpm"":80,""confidence"":1}"
"09-01-2021 16:32:34","{""bpm"":79,""confidence"":1}"
"09-01-2021 16:32:39","{""bpm"":78,""confidence"":1}"
"09-01-2021 16:32:49","{""bpm"":79,""confidence"":1}"
"09-01-2021 16:32:54","{""bpm"":81,""confidence"":1}"
"09-01-2021 16:33:09","{""bpm"":82,""confidence"":1}"
"09-01-2021 16:33:19","{""bpm"":84,""confidence"":1}"
"09-01-2021 16:33:24","{""bpm"":83,""confidence"":1}"
"09-01-2021 16:33:29","{""bpm"":81,""confidence"":1}"
"09-01-2021 16:33:34","{""bpm"":79,""confidence"":1}"
"09-01-2021 16:33:44","{""bpm"":82,""confidence"":1}"
"09-01-2021 16:33:49","{""bpm"":85,""confidence"":1}"
"09-01-2021 16:33:59","{""bpm"":84,""confidence"":1}"
"09-01-2021 16:34:04","{""bpm"":82,""confidence"":1}"
"09-01-2021 16:34:09","{""bpm"":83,""confidence"":1}"
"09-01-2021 16:34:14","{""bpm"":84,""confidence"":1}"
"09-01-2021 16:34:19","{""bpm"":84,""confidence"":2}"
"09-01-2021 16:34:29","{""bpm"":82,""confidence"":2}"
"09-01-2021 16:34:34","{""bpm"":81,""confidence"":2}"
"09-01-2021 16:34:39","{""bpm"":82,""confidence"":2}"
"09-01-2021 16:34:44","{""bpm"":84,""confidence"":2}"
"09-01-2021 16:34:49","{""bpm"":85,""confidence"":1}"
"09-01-2021 16:35:04","{""bpm"":86,""confidence"":1}"
"09-01-2021 16:35:14","{""bpm"":85,""confidence"":1}"
"09-01-2021 16:35:19","{""bpm"":84,""confidence"":2}"
"09-01-2021 16:35:24","{""bpm"":83,""confidence"":1}"
"09-01-2021 16:35:29","{""bpm"":81,""confidence"":1}"
"09-01-2021 16:35:39","{""bpm"":82,""confidence"":1}"
"09-01-2021 16:35:54","{""bpm"":81,""confidence"":1}"
"09-01-2021 16:36:04","{""bpm"":79,""confidence"":1}"
"09-01-2021 16:36:09","{""bpm"":78,""confidence"":1}"
"09-01-2021 16:36:14","{""bpm"":77,""confidence"":1}"
"09-01-2021 16:36:29","{""bpm"":77,""confidence"":1}"
"09-01-2021 16:36:34","{""bpm"":78,""confidence"":1}"
"09-01-2021 16:36:39","{""bpm"":84,""confidence"":1}"
"09-01-2021 16:36:49","{""bpm"":85,""confidence"":1}"
"09-01-2021 16:36:54","{""bpm"":87,""confidence"":1}"
"09-01-2021 16:36:59","{""bpm"":88,""confidence"":1}"
"09-01-2021 16:37:04","{""bpm"":91,""confidence"":1}"
"09-01-2021 16:37:09","{""bpm"":93,""confidence"":1}"
"09-01-2021 16:37:14","{""bpm"":91,""confidence"":1}"
"09-01-2021 16:37:19","{""bpm"":92,""confidence"":1}"
"09-01-2021 16:37:24","{""bpm"":99,""confidence"":1}"
"09-01-2021 16:37:29","{""bpm"":98,""confidence"":1}"
"09-01-2021 16:37:34","{""bpm"":103,""confidence"":1}"
"09-01-2021 16:37:39","{""bpm"":106,""confidence"":1}"
"09-01-2021 16:37:44","{""bpm"":105,""confidence"":1}"
"09-01-2021 16:37:49","{""bpm"":98,""confidence"":1}"
"09-01-2021 16:37:59","{""bpm"":97,""confidence"":1}"
"09-01-2021 16:38:04","{""bpm"":93,""confidence"":1}"
"09-01-2021 16:38:09","{""bpm"":95,""confidence"":1}"
"09-01-2021 16:38:14","{""bpm"":96,""confidence"":1}"
"09-01-2021 16:38:19","{""bpm"":98,""confidence"":1}"
"09-01-2021 16:38:24","{""bpm"":99,""confidence"":2}"
"09-01-2021 16:38:29","{""bpm"":101,""confidence"":2}"
"09-01-2021 16:38:34","{""bpm"":100,""confidence"":2}"
"09-01-2021 16:38:44","{""bpm"":101,""confidence"":2}"
"09-01-2021 16:38:49","{""bpm"":99,""confidence"":2}"
"09-01-2021 16:38:54","{""bpm"":95,""confidence"":2}"
"09-01-2021 16:38:59","{""bpm"":92,""confidence"":1}"
"09-01-2021 16:39:04","{""bpm"":88,""confidence"":1}"
"09-01-2021 16:39:14","{""bpm"":92,""confidence"":1}"
"09-01-2021 16:39:19","{""bpm"":87,""confidence"":1}"
"09-01-2021 16:39:24","{""bpm"":83,""confidence"":1}"
"09-01-2021 16:39:39","{""bpm"":86,""confidence"":1}"
"09-01-2021 16:39:44","{""bpm"":90,""confidence"":1}"
"09-01-2021 16:39:49","{""bpm"":92,""confidence"":1}"
"09-01-2021 16:39:54","{""bpm"":95,""confidence"":1}"
"09-01-2021 16:40:04","{""bpm"":96,""confidence"":1}"
"09-01-2021 16:40:14","{""bpm"":98,""confidence"":1}"
"09-01-2021 16:40:24","{""bpm"":96,""confidence"":1}"
"09-01-2021 16:40:29","{""bpm"":97,""confidence"":1}"
"09-01-2021 16:40:34","{""bpm"":96,""confidence"":1}"
"09-01-2021 16:40:44","{""bpm"":95,""confidence"":1}"
"09-01-2021 16:40:49","{""bpm"":93,""confidence"":1}"
"09-01-2021 16:40:54","{""bpm"":95,""confidence"":1}"
"09-01-2021 16:40:59","{""bpm"":88,""confidence"":1}"
"09-01-2021 16:41:04","{""bpm"":84,""confidence"":1}"
"09-01-2021 16:41:09","{""bpm"":83,""confidence"":1}"
"09-01-2021 16:41:14","{""bpm"":88,""confidence"":1}"
"09-01-2021 16:41:19","{""bpm"":88,""confidence"":2}"
"09-01-2021 16:41:24","{""bpm"":89,""confidence"":1}"
"09-01-2021 16:41:29","{""bpm"":90,""confidence"":1}"
"09-01-2021 16:41:44","{""bpm"":91,""confidence"":1}"
"09-01-2021 16:41:49","{""bpm"":88,""confidence"":1}"
"09-01-2021 16:41:54","{""bpm"":87,""confidence"":1}"
"09-01-2021 16:41:59","{""bpm"":93,""confidence"":1}"
"09-01-2021 16:42:04","{""bpm"":98,""confidence"":1}"
"09-01-2021 16:42:14","{""bpm"":106,""confidence"":2}"
"09-01-2021 16:42:19","{""bpm"":108,""confidence"":1}"
"09-01-2021 16:42:24","{""bpm"":111,""confidence"":1}"
"09-01-2021 16:42:34","{""bpm"":108,""confidence"":1}"
"09-01-2021 16:42:39","{""bpm"":106,""confidence"":1}"
"09-01-2021 16:42:44","{""bpm"":102,""confidence"":1}"
"09-01-2021 16:42:49","{""bpm"":98,""confidence"":1}"
"09-01-2021 16:42:54","{""bpm"":97,""confidence"":1}"
"09-01-2021 16:43:04","{""bpm"":100,""confidence"":1}"
"09-01-2021 16:43:09","{""bpm"":102,""confidence"":1}"
"09-01-2021 16:43:14","{""bpm"":101,""confidence"":1}"
"09-01-2021 16:43:24","{""bpm"":103,""confidence"":1}"
"09-01-2021 16:43:29","{""bpm"":105,""confidence"":1}"
"09-01-2021 16:43:44","{""bpm"":103,""confidence"":1}"
"09-01-2021 16:43:49","{""bpm"":102,""confidence"":1}"
"09-01-2021 16:43:54","{""bpm"":101,""confidence"":1}"
"09-01-2021 16:43:59","{""bpm"":99,""confidence"":1}"
"09-01-2021 16:44:04","{""bpm"":93,""confidence"":1}"
"09-01-2021 16:44:09","{""bpm"":95,""confidence"":1}"
"09-01-2021 16:44:14","{""bpm"":91,""confidence"":1}"
"09-01-2021 16:44:19","{""bpm"":89,""confidence"":2}"
"09-01-2021 16:44:24","{""bpm"":91,""confidence"":2}"
"09-01-2021 16:44:29","{""bpm"":92,""confidence"":2}"
"09-01-2021 16:44:34","{""bpm"":91,""confidence"":1}"
"09-01-2021 16:44:39","{""bpm"":85,""confidence"":1}"
"09-01-2021 16:44:44","{""bpm"":80,""confidence"":2}"
"09-01-2021 16:44:49","{""bpm"":80,""confidence"":1}"
"09-01-2021 16:44:54","{""bpm"":82,""confidence"":2}"
"09-01-2021 16:44:59","{""bpm"":82,""confidence"":1}"
"09-01-2021 16:45:04","{""bpm"":83,""confidence"":1}"
"09-01-2021 16:45:09","{""bpm"":85,""confidence"":1}"
"09-01-2021 16:45:14","{""bpm"":87,""confidence"":1}"
"09-01-2021 16:45:19","{""bpm"":85,""confidence"":1}"
"09-01-2021 16:45:24","{""bpm"":82,""confidence"":1}"
"09-01-2021 16:45:29","{""bpm"":84,""confidence"":1}"
"09-01-2021 16:45:34","{""bpm"":82,""confidence"":1}"
"09-01-2021 16:45:44","{""bpm"":80,""confidence"":1}"
"09-01-2021 16:45:54","{""bpm"":83,""confidence"":1}"
"09-01-2021 16:45:59","{""bpm"":80,""confidence"":1}"
"09-01-2021 16:46:04","{""bpm"":81,""confidence"":1}"
"09-01-2021 16:46:09","{""bpm"":80,""confidence"":1}"
"09-01-2021 16:46:14","{""bpm"":82,""confidence"":1}"
"09-01-2021 16:46:19","{""bpm"":81,""confidence"":1}"
"09-01-2021 16:46:24","{""bpm"":83,""confidence"":1}"
"09-01-2021 16:46:29","{""bpm"":82,""confidence"":1}"
"09-01-2021 16:46:34","{""bpm"":83,""confidence"":1}"
"09-01-2021 16:46:39","{""bpm"":81,""confidence"":1}"
"09-01-2021 17:35:23","{""bpm"":77,""confidence"":0}"
"09-01-2021 18:48:30","{""bpm"":65,""confidence"":0}"
"09-01-2021 18:48:40","{""bpm"":70,""confidence"":1}"
"09-01-2021 18:48:50","{""bpm"":79,""confidence"":1}"
"09-01-2021 18:48:55","{""bpm"":78,""confidence"":1}"
"09-01-2021 18:49:00","{""bpm"":80,""confidence"":1}"
"09-01-2021 18:49:05","{""bpm"":81,""confidence"":1}"
"09-01-2021 18:49:10","{""bpm"":76,""confidence"":1}"
"09-01-2021 18:49:20","{""bpm"":78,""confidence"":1}"
"09-01-2021 18:49:25","{""bpm"":76,""confidence"":1}"
"09-01-2021 18:49:30","{""bpm"":79,""confidence"":1}"
"09-01-2021 18:49:40","{""bpm"":80,""confidence"":1}"
"09-01-2021 18:49:45","{""bpm"":79,""confidence"":1}"
"09-01-2021 18:49:55","{""bpm"":77,""confidence"":1}"
"09-01-2021 18:50:00","{""bpm"":75,""confidence"":1}"
"09-01-2021 18:50:05","{""bpm"":73,""confidence"":2}"
"09-01-2021 18:50:10","{""bpm"":74,""confidence"":2}"
"09-01-2021 18:50:15","{""bpm"":73,""confidence"":2}"
"09-01-2021 18:50:20","{""bpm"":73,""confidence"":1}"
"09-01-2021 18:50:30","{""bpm"":72,""confidence"":1}"
"09-01-2021 18:50:35","{""bpm"":75,""confidence"":1}"
"09-01-2021 18:50:40","{""bpm"":72,""confidence"":1}"
"09-01-2021 18:50:50","{""bpm"":70,""confidence"":2}"
"09-01-2021 18:50:55","{""bpm"":71,""confidence"":2}"
"09-01-2021 18:51:00","{""bpm"":70,""confidence"":3}"
"09-01-2021 18:51:15","{""bpm"":71,""confidence"":3}"
"09-01-2021 18:51:25","{""bpm"":73,""confidence"":2}"
"09-01-2021 18:51:30","{""bpm"":73,""confidence"":2}"
"09-01-2021 18:51:40","{""bpm"":71,""confidence"":3}"
"09-01-2021 18:51:45","{""bpm"":68,""confidence"":3}"
"09-01-2021 18:51:50","{""bpm"":70,""confidence"":2}"
"09-01-2021 18:51:55","{""bpm"":72,""confidence"":1}"
"09-01-2021 18:52:00","{""bpm"":72,""confidence"":3}"
"09-01-2021 18:52:05","{""bpm"":71,""confidence"":3}"
"09-01-2021 18:52:10","{""bpm"":70,""confidence"":3}"
"09-01-2021 18:52:15","{""bpm"":72,""confidence"":2}"
"09-01-2021 18:52:20","{""bpm"":73,""confidence"":3}"
"09-01-2021 18:52:25","{""bpm"":74,""confidence"":1}"
"09-01-2021 18:52:35","{""bpm"":75,""confidence"":1}"
"09-01-2021 18:52:40","{""bpm"":78,""confidence"":3}"
"09-01-2021 18:52:45","{""bpm"":76,""confidence"":1}"
"09-01-2021 18:52:50","{""bpm"":74,""confidence"":1}"
"09-01-2021 18:52:55","{""bpm"":73,""confidence"":1}"
"09-01-2021 18:53:05","{""bpm"":72,""confidence"":2}"
"09-01-2021 18:53:15","{""bpm"":73,""confidence"":1}"
"09-01-2021 18:53:25","{""bpm"":75,""confidence"":1}"
"09-01-2021 18:53:30","{""bpm"":76,""confidence"":1}"
"09-01-2021 18:53:40","{""bpm"":76,""confidence"":2}"
"09-01-2021 18:53:45","{""bpm"":74,""confidence"":2}"
"09-01-2021 18:53:55","{""bpm"":74,""confidence"":1}"
"09-01-2021 18:54:01","{""bpm"":74,""confidence"":1}"
"09-01-2021 18:54:06","{""bpm"":74,""confidence"":2}"
"09-01-2021 18:54:21","{""bpm"":74,""confidence"":2}"
"09-01-2021 18:54:36","{""bpm"":74,""confidence"":2}"
"09-01-2021 18:54:46","{""bpm"":75,""confidence"":2}"
"09-01-2021 18:54:56","{""bpm"":74,""confidence"":2}"
"09-01-2021 18:55:06","{""bpm"":72,""confidence"":2}"
"09-01-2021 18:55:16","{""bpm"":69,""confidence"":2}"
"09-01-2021 18:55:21","{""bpm"":70,""confidence"":2}"
"09-01-2021 18:55:31","{""bpm"":72,""confidence"":2}"
"09-01-2021 18:55:36","{""bpm"":73,""confidence"":2}"
"09-01-2021 18:55:46","{""bpm"":74,""confidence"":2}"
"09-01-2021 18:56:01","{""bpm"":75,""confidence"":2}"
"09-01-2021 18:56:06","{""bpm"":78,""confidence"":2}"
"09-01-2021 18:56:11","{""bpm"":79,""confidence"":2}"
"09-01-2021 18:56:21","{""bpm"":78,""confidence"":2}"
"09-01-2021 18:56:26","{""bpm"":77,""confidence"":2}"
"09-01-2021 18:56:41","{""bpm"":76,""confidence"":2}"
"09-01-2021 18:56:56","{""bpm"":75,""confidence"":2}"
"09-01-2021 18:57:01","{""bpm"":72,""confidence"":2}"
"09-01-2021 18:57:11","{""bpm"":71,""confidence"":2}"
"09-01-2021 18:57:21","{""bpm"":73,""confidence"":2}"
"09-01-2021 18:57:26","{""bpm"":75,""confidence"":2}"
"09-01-2021 18:57:41","{""bpm"":75,""confidence"":2}"
"09-01-2021 18:57:46","{""bpm"":76,""confidence"":2}"
"09-01-2021 18:57:51","{""bpm"":77,""confidence"":2}"
"09-01-2021 18:58:06","{""bpm"":76,""confidence"":2}"
"09-01-2021 18:58:11","{""bpm"":76,""confidence"":2}"
"09-01-2021 18:58:21","{""bpm"":75,""confidence"":2}"
"09-01-2021 18:58:26","{""bpm"":73,""confidence"":3}"
"09-01-2021 18:58:31","{""bpm"":72,""confidence"":2}"
"09-01-2021 18:58:41","{""bpm"":73,""confidence"":1}"
"09-01-2021 18:58:46","{""bpm"":75,""confidence"":1}"
"09-01-2021 18:58:51","{""bpm"":75,""confidence"":2}"
"09-01-2021 18:58:56","{""bpm"":74,""confidence"":2}"
"09-01-2021 18:59:01","{""bpm"":73,""confidence"":3}"
"09-01-2021 18:59:06","{""bpm"":70,""confidence"":3}"
"09-01-2021 18:59:11","{""bpm"":69,""confidence"":3}"
"09-01-2021 18:59:16","{""bpm"":70,""confidence"":3}"
"09-01-2021 18:59:21","{""bpm"":71,""confidence"":3}"
"09-01-2021 18:59:36","{""bpm"":71,""confidence"":3}"
"09-01-2021 18:59:41","{""bpm"":72,""confidence"":3}"
"09-01-2021 18:59:46","{""bpm"":72,""confidence"":2}"
"09-01-2021 18:59:51","{""bpm"":71,""confidence"":3}"
"09-01-2021 18:59:56","{""bpm"":70,""confidence"":3}"
"09-01-2021 19:00:06","{""bpm"":72,""confidence"":3}"
"09-01-2021 19:00:11","{""bpm"":71,""confidence"":2}"
"09-01-2021 19:00:16","{""bpm"":72,""confidence"":2}"
"09-01-2021 19:00:21","{""bpm"":74,""confidence"":2}"
"09-01-2021 19:00:36","{""bpm"":74,""confidence"":2}"
"09-01-2021 19:00:46","{""bpm"":73,""confidence"":2}"
"09-01-2021 19:01:01","{""bpm"":72,""confidence"":2}"
"09-01-2021 19:01:06","{""bpm"":71,""confidence"":2}"
"09-01-2021 19:01:11","{""bpm"":72,""confidence"":2}"
"09-01-2021 19:01:16","{""bpm"":72,""confidence"":1}"
"09-01-2021 19:01:21","{""bpm"":74,""confidence"":2}"
"09-01-2021 19:01:26","{""bpm"":75,""confidence"":2}"
"09-01-2021 19:01:36","{""bpm"":75,""confidence"":1}"
"09-01-2021 19:01:41","{""bpm"":75,""confidence"":2}"
"09-01-2021 19:01:56","{""bpm"":75,""confidence"":2}"
"09-01-2021 19:02:01","{""bpm"":74,""confidence"":2}"
"09-01-2021 19:02:11","{""bpm"":75,""confidence"":2}"
"09-01-2021 19:02:26","{""bpm"":74,""confidence"":2}"
"09-01-2021 19:02:31","{""bpm"":70,""confidence"":3}"
"09-01-2021 19:02:36","{""bpm"":69,""confidence"":3}"
"09-01-2021 19:02:41","{""bpm"":69,""confidence"":2}"
"09-01-2021 19:02:56","{""bpm"":69,""confidence"":2}"
"09-01-2021 19:03:01","{""bpm"":72,""confidence"":3}"
"09-01-2021 19:03:06","{""bpm"":73,""confidence"":3}"
"09-01-2021 19:03:21","{""bpm"":75,""confidence"":3}"
"09-01-2021 19:03:36","{""bpm"":74,""confidence"":3}"
"09-01-2021 19:03:46","{""bpm"":73,""confidence"":3}"
"09-01-2021 19:03:51","{""bpm"":73,""confidence"":2}"
"09-01-2021 19:03:56","{""bpm"":73,""confidence"":3}"
"09-01-2021 19:04:06","{""bpm"":72,""confidence"":3}"
"09-01-2021 19:04:21","{""bpm"":72,""confidence"":2}"
"09-01-2021 19:04:36","{""bpm"":73,""confidence"":3}"
"09-01-2021 19:04:41","{""bpm"":75,""confidence"":3}"
"09-01-2021 19:04:46","{""bpm"":77,""confidence"":3}"
"09-01-2021 19:04:51","{""bpm"":78,""confidence"":2}"
"09-01-2021 19:05:06","{""bpm"":78,""confidence"":2}"
"09-01-2021 19:05:11","{""bpm"":78,""confidence"":2}"
"09-01-2021 19:05:21","{""bpm"":77,""confidence"":2}"
"09-01-2021 19:05:26","{""bpm"":73,""confidence"":2}"
"09-01-2021 19:05:36","{""bpm"":70,""confidence"":2}"
"09-01-2021 19:05:41","{""bpm"":74,""confidence"":3}"
"09-01-2021 19:05:46","{""bpm"":73,""confidence"":3}"
"09-01-2021 19:05:51","{""bpm"":73,""confidence"":2}"
"09-01-2021 19:05:56","{""bpm"":71,""confidence"":2}"
"09-01-2021 19:06:11","{""bpm"":72,""confidence"":2}"
"09-01-2021 19:06:16","{""bpm"":73,""confidence"":2}"
"09-01-2021 19:06:21","{""bpm"":74,""confidence"":2}"
"09-01-2021 19:06:36","{""bpm"":75,""confidence"":2}"
"09-01-2021 19:06:46","{""bpm"":76,""confidence"":2}"
"09-01-2021 19:07:01","{""bpm"":77,""confidence"":2}"
"09-01-2021 19:07:16","{""bpm"":77,""confidence"":2}"
"09-01-2021 19:07:21","{""bpm"":79,""confidence"":2}"
"09-01-2021 19:07:26","{""bpm"":78,""confidence"":2}"
"09-01-2021 19:07:31","{""bpm"":76,""confidence"":2}"
"09-01-2021 19:07:36","{""bpm"":74,""confidence"":2}"
"09-01-2021 19:07:41","{""bpm"":71,""confidence"":2}"
"09-01-2021 19:07:46","{""bpm"":70,""confidence"":2}"
"09-01-2021 19:07:51","{""bpm"":71,""confidence"":2}"
"09-01-2021 19:08:06","{""bpm"":71,""confidence"":2}"
"09-01-2021 19:08:11","{""bpm"":72,""confidence"":2}"
"09-01-2021 19:08:16","{""bpm"":73,""confidence"":2}"
"09-01-2021 19:08:26","{""bpm"":74,""confidence"":2}"
"09-01-2021 19:08:31","{""bpm"":75,""confidence"":2}"
"09-01-2021 19:08:36","{""bpm"":74,""confidence"":2}"
"09-01-2021 19:08:51","{""bpm"":75,""confidence"":2}"
"09-01-2021 19:08:56","{""bpm"":72,""confidence"":2}"
"09-01-2021 19:09:01","{""bpm"":71,""confidence"":3}"
"09-01-2021 19:09:06","{""bpm"":70,""confidence"":2}"
"09-01-2021 19:09:11","{""bpm"":71,""confidence"":2}"
"09-01-2021 19:09:26","{""bpm"":71,""confidence"":2}"
"09-01-2021 19:09:36","{""bpm"":70,""confidence"":2}"
"09-01-2021 19:09:51","{""bpm"":70,""confidence"":2}"
"09-01-2021 19:10:06","{""bpm"":70,""confidence"":1}"
"09-01-2021 19:10:11","{""bpm"":71,""confidence"":1}"
"09-01-2021 19:10:16","{""bpm"":72,""confidence"":1}"
"09-01-2021 19:10:21","{""bpm"":73,""confidence"":1}"
"09-01-2021 19:10:31","{""bpm"":75,""confidence"":1}"
"09-01-2021 19:10:36","{""bpm"":76,""confidence"":2}"
"09-01-2021 19:10:41","{""bpm"":77,""confidence"":2}"
"09-01-2021 19:10:46","{""bpm"":78,""confidence"":2}"
"09-01-2021 19:11:01","{""bpm"":77,""confidence"":2}"
"09-01-2021 19:11:06","{""bpm"":76,""confidence"":2}"
"09-01-2021 19:11:16","{""bpm"":75,""confidence"":2}"
"09-01-2021 19:11:21","{""bpm"":76,""confidence"":2}"
"09-01-2021 19:11:26","{""bpm"":77,""confidence"":2}"
"09-01-2021 19:11:31","{""bpm"":77,""confidence"":1}"
"09-01-2021 19:11:46","{""bpm"":78,""confidence"":1}"
"09-01-2021 19:11:51","{""bpm"":79,""confidence"":1}"
"09-01-2021 19:12:06","{""bpm"":80,""confidence"":1}"
"09-01-2021 19:12:11","{""bpm"":79,""confidence"":1}"
"09-01-2021 19:12:16","{""bpm"":80,""confidence"":1}"
"09-01-2021 19:12:21","{""bpm"":81,""confidence"":1}"
"09-01-2021 19:12:26","{""bpm"":82,""confidence"":1}"
"09-01-2021 19:12:31","{""bpm"":81,""confidence"":1}"
"09-01-2021 19:12:36","{""bpm"":83,""confidence"":1}"
"09-01-2021 19:12:41","{""bpm"":84,""confidence"":1}"
"09-01-2021 19:12:51","{""bpm"":82,""confidence"":2}"
"09-01-2021 19:12:56","{""bpm"":80,""confidence"":2}"
"09-01-2021 19:13:01","{""bpm"":78,""confidence"":3}"
"09-01-2021 19:13:06","{""bpm"":75,""confidence"":3}"
"09-01-2021 19:13:11","{""bpm"":74,""confidence"":2}"
"09-01-2021 19:13:16","{""bpm"":71,""confidence"":2}"
"09-01-2021 19:13:21","{""bpm"":70,""confidence"":1}"
"09-01-2021 19:13:31","{""bpm"":73,""confidence"":1}"
"09-01-2021 19:13:36","{""bpm"":76,""confidence"":1}"
"09-01-2021 19:13:51","{""bpm"":77,""confidence"":1}"
"09-01-2021 19:14:06","{""bpm"":76,""confidence"":1}"
"09-01-2021 19:14:11","{""bpm"":77,""confidence"":1}"
